ID;radio_censal;punto_tipo;poblacion;hogares;desocupado;0-14;65_mas;inicial;primario;egb;secundario;polimodal;superior;universitario;post_universitario;lee_y _esc;NoLee_ni_e;hacinamiento;sin_agua;sin_cloaca;densidad_comercial;microzonificacion;macrozonificacion;x;y;index
I2187;500071302;Intersercción;1124;297;37;358;46;69;407;147;236;94;20;31;0;940;110;33;0;39;;Residencial urbano;Urbano;-68,90882926;-32,88608745;2260
I2188;500071301;Intersercción;1530;403;40;511;58;97;653;115;312;102;27;25;2;1254;147;47;3;72;;Residencial urbano;Urbano;-68,91120096;-32,88678727;2261
I2189;500071302;Intersercción;1124;297;37;358;46;69;407;147;236;94;20;31;0;940;110;33;0;39;0;Residencial urbano;Urbano;-68,91069133;-32,88664795;2262
I2190;500071302;Intersercción;1124;297;37;358;46;69;407;147;236;94;20;31;0;940;110;33;0;39;0;Residencial urbano;Urbano;-68,90954418;-32,88673075;2263
I2191;500071302;Intersercción;1124;297;37;358;46;69;407;147;236;94;20;31;0;940;110;33;0;39;0;Residencial urbano;Urbano;-68,90873859;-32,8865539;2264
I2192;500071302;Intersercción;1124;297;37;358;46;69;407;147;236;94;20;31;0;940;110;33;0;39;0;Residencial urbano;Urbano;-68,9104321;-32,88706134;2265
I2193;500071301;Intersercción;1530;403;40;511;58;97;653;115;312;102;27;25;2;1254;147;47;3;72;;Residencial urbano;Urbano;-68,9117619;-32,8874419;2266
I2194;500071302;Intersercción;1124;297;37;358;46;69;407;147;236;94;20;31;0;940;110;33;0;39;0;Residencial urbano;Urbano;-68,90830753;-32,88662109;2267
I2195;500071302;Intersercción;1124;297;37;358;46;69;407;147;236;94;20;31;0;940;110;33;0;39;0;Residencial urbano;Urbano;-68,90869048;-32,88673445;2268
I2196;500071301;Intersercción;1530;403;40;511;58;97;653;115;312;102;27;25;2;1254;147;47;3;72;;Residencial urbano;Urbano;-68,91323162;-32,88741071;2269
I2197;500071302;Intersercción;1124;297;37;358;46;69;407;147;236;94;20;31;0;940;110;33;0;39;0;Residencial urbano;Urbano;-68,91108583;-32,88737065;2270
I2198;500071301;Intersercción;1530;403;40;511;58;97;653;115;312;102;27;25;2;1254;147;47;3;72;;Residencial urbano;Urbano;-68,91564696;-32,88766713;2271
I2199;500071302;Intersercción;1124;297;37;358;46;69;407;147;236;94;20;31;0;940;110;33;0;39;0;Residencial urbano;Urbano;-68,91031577;-32,88725333;2272
I2200;500071301;Intersercción;1530;403;40;511;58;97;653;115;312;102;27;25;2;1254;147;47;3;72;;Residencial urbano;Urbano;-68,9122988;-32,88792495;2273
I2201;500071301;Intersercción;1530;403;40;511;58;97;653;115;312;102;27;25;2;1254;147;47;3;72;0;Residencial urbano;Urbano;-68,91129507;-32,88801916;2274
I2202;500071303;Intersercción;1314;285;52;382;39;49;569;140;236;110;25;34;0;1133;85;5;0;6;0;Residencial urbano;Urbano;-68,90620687;-32,8867615;2275
I2203;500071302;Intersercción;1124;297;37;358;46;69;407;147;236;94;20;31;0;940;110;33;0;39;0;Residencial urbano;Urbano;-68,91098421;-32,88794682;2276
I2204;500071306;Intersercción;1039;242;33;410;16;73;429;105;213;61;14;23;1;864;96;45;39;215;;Residencial urbano;Urbano;-68,9122828;-32,88827735;2277
I2205;500071301;Intersercción;1530;403;40;511;58;97;653;115;312;102;27;25;2;1254;147;47;3;72;0;Residencial urbano;Urbano;-68,91166968;-32,88811708;2278
I2206;500071306;Intersercción;1039;242;33;410;16;73;429;105;213;61;14;23;1;864;96;45;39;215;;Residencial urbano;Urbano;-68,91403784;-32,88871408;2279
I2207;500071306;Intersercción;1039;242;33;410;16;73;429;105;213;61;14;23;1;864;96;45;39;215;;Residencial urbano;Urbano;-68,91284413;-32,88842408;2280
I2208;500071306;Intersercción;1039;242;33;410;16;73;429;105;213;61;14;23;1;864;96;45;39;215;;Residencial urbano;Urbano;-68,91586845;-32,8891588;2281
I2209;500071302;Intersercción;1124;297;37;358;46;69;407;147;236;94;20;31;0;940;110;33;0;39;1;Residencial urbano;Urbano;-68,9098958;-32,88768196;2282
I2210;500071303;Intersercción;1314;285;52;382;39;49;569;140;236;110;25;34;0;1133;85;5;0;6;0;Residencial urbano;Urbano;-68,90620687;-32,8867615;2283
I2211;500071302;Intersercción;1124;297;37;358;46;69;407;147;236;94;20;31;0;940;110;33;0;39;1;Residencial urbano;Urbano;-68,90833674;-32,88732318;2284
I2212;500071302;Intersercción;1124;297;37;358;46;69;407;147;236;94;20;31;0;940;110;33;0;39;1;Residencial urbano;Urbano;-68,9078437;-32,88721977;2285
I2213;500071306;Intersercción;1039;242;33;410;16;73;429;105;213;61;14;23;1;864;96;45;39;215;;Residencial urbano;Urbano;-68,91540735;-32,88904678;2286
I2214;500071302;Intersercción;1124;297;37;358;46;69;407;147;236;94;20;31;0;940;110;33;0;39;1;Residencial urbano;Urbano;-68,90808723;-32,88727085;2287
I2215;500071301;Intersercción;1530;403;40;511;58;97;653;115;312;102;27;25;2;1254;147;47;3;72;;Residencial urbano;Urbano;-68,9157544;-32,88712366;2288
I2216;500071301;Intersercción;1530;403;40;511;58;97;653;115;312;102;27;25;2;1254;147;47;3;72;;Residencial urbano;Urbano;-68,91465153;-32,88693856;2289
I2217;500071301;Intersercción;1530;403;40;511;58;97;653;115;312;102;27;25;2;1254;147;47;3;72;;Residencial urbano;Urbano;-68,91124955;-32,88668163;2290
I2218;500071301;Intersercción;1530;403;40;511;58;97;653;115;312;102;27;25;2;1254;147;47;3;72;;Residencial urbano;Urbano;-68,9125251;-32,88679378;2291
I2219;500071301;Intersercción;1530;403;40;511;58;97;653;115;312;102;27;25;2;1254;147;47;3;72;;Residencial urbano;Urbano;-68,91554156;-32,88821169;2292
I2220;500071301;Intersercción;1530;403;40;511;58;97;653;115;312;102;27;25;2;1254;147;47;3;72;;Residencial urbano;Urbano;-68,91513228;-32,88813912;2293
I2221;500071301;Intersercción;1530;403;40;511;58;97;653;115;312;102;27;25;2;1254;147;47;3;72;;Residencial urbano;Urbano;-68,91396803;-32,88793269;2294
I2222;500071301;Intersercción;1530;403;40;511;58;97;653;115;312;102;27;25;2;1254;147;47;3;72;;Residencial urbano;Urbano;-68,91503398;-32,88864808;2295
I2223;500071301;Intersercción;1530;403;40;511;58;97;653;115;312;102;27;25;2;1254;147;47;3;72;;Residencial urbano;Urbano;-68,9138839;-32,88842231;2296
I2224;500071306;Intersercción;1039;242;33;410;16;73;429;105;213;61;14;23;1;864;96;45;39;215;;Residencial urbano;Urbano;-68,9122828;-32,88827735;2297
I2225;500071307;Intersercción;1336;347;46;495;39;75;609;69;285;93;20;29;0;1101;127;55;35;169;;Residencial urbano;Urbano;-68,91032589;-32,89138151;2298
I2226;500071307;Intersercción;1336;347;46;495;39;75;609;69;285;93;20;29;0;1101;127;55;35;169;;Residencial urbano;Urbano;-68,9101362;-32,89197272;2299
I2227;500071307;Intersercción;1336;347;46;495;39;75;609;69;285;93;20;29;0;1101;127;55;35;169;;Residencial urbano;Urbano;-68,9104432;-32,89085877;2300
I2228;500071305;Intersercción;748;217;43;185;55;37;268;36;206;38;26;52;1;650;48;5;0;13;0;Residencial urbano;Urbano;-68,91101724;-32,88833421;2301
I2229;500071305;Intersercción;748;217;43;185;55;37;268;36;206;38;26;52;1;650;48;5;0;13;0;Residencial urbano;Urbano;-68,91071034;-32,88960787;2302
I2230;500071302;Intersercción;1124;297;37;358;46;69;407;147;236;94;20;31;0;940;110;33;0;39;;Residencial urbano;Urbano;-68,90966865;-32,88599895;2303
I2231;500071307;Intersercción;1336;347;46;495;39;75;609;69;285;93;20;29;0;1101;127;55;35;169;;Residencial urbano;Urbano;-68,91520676;-32,89243712;2304
I2232;500071306;Intersercción;1039;242;33;410;16;73;429;105;213;61;14;23;1;864;96;45;39;215;;Residencial urbano;Urbano;-68,9119623;-32,88983397;2305
I2233;500071305;Intersercción;748;217;43;185;55;37;268;36;206;38;26;52;1;650;48;5;0;13;1;Residencial urbano;Urbano;-68,90829034;-32,88909186;2306
I2234;500071305;Intersercción;748;217;43;185;55;37;268;36;206;38;26;52;1;650;48;5;0;13;1;Residencial urbano;Urbano;-68,90824699;-32,88908444;2307
I2235;500071304;Intersercción;1215;325;46;387;74;60;480;114;270;97;26;49;0;1051;92;33;1;68;1;Residencial urbano;Urbano;-68,90815996;-32,88906955;2308
I2236;500071306;Intersercción;1039;242;33;410;16;73;429;105;213;61;14;23;1;864;96;45;39;215;;Residencial urbano;Urbano;-68,91429729;-32,89033556;2309
I2237;500071306;Intersercción;1039;242;33;410;16;73;429;105;213;61;14;23;1;864;96;45;39;215;;Residencial urbano;Urbano;-68,91254083;-32,88994613;2310
I2238;500071306;Intersercción;1039;242;33;410;16;73;429;105;213;61;14;23;1;864;96;45;39;215;;Residencial urbano;Urbano;-68,91317958;-32,89007426;2311
I2239;500071305;Intersercción;748;217;43;185;55;37;268;36;206;38;26;52;1;650;48;5;0;13;1;Residencial urbano;Urbano;-68,90958627;-32,88935713;2312
I2240;500071305;Intersercción;748;217;43;185;55;37;268;36;206;38;26;52;1;650;48;5;0;13;1;Residencial urbano;Urbano;-68,90883274;-32,88918471;2313
I2241;500071305;Intersercción;748;217;43;185;55;37;268;36;206;38;26;52;1;650;48;5;0;13;0;Residencial urbano;Urbano;-68,91015008;-32,88945035;2314
I2242;500071306;Intersercción;1039;242;33;410;16;73;429;105;213;61;14;23;1;864;96;45;39;215;;Residencial urbano;Urbano;-68,91488795;-32,89047168;2315
I2243;500071307;Intersercción;1336;347;46;495;39;75;609;69;285;93;20;29;0;1101;127;55;35;169;;Residencial urbano;Urbano;-68,91226966;-32,89146122;2316
I2244;500071307;Intersercción;1336;347;46;495;39;75;609;69;285;93;20;29;0;1101;127;55;35;169;;Residencial urbano;Urbano;-68,9128315;-32,8916369;2317
I2245;500071307;Intersercción;1336;347;46;495;39;75;609;69;285;93;20;29;0;1101;127;55;35;169;0;Residencial urbano;Urbano;-68,90936033;-32,89051843;2318
I2246;500071307;Intersercción;1336;347;46;495;39;75;609;69;285;93;20;29;0;1101;127;55;35;169;0;Residencial urbano;Urbano;-68,90640492;-32,88959531;2319
I2247;500071307;Intersercción;1336;347;46;495;39;75;609;69;285;93;20;29;0;1101;127;55;35;169;0;Residencial urbano;Urbano;-68,90942095;-32,89053749;2320
I2248;500071307;Intersercción;1336;347;46;495;39;75;609;69;285;93;20;29;0;1101;127;55;35;169;;Residencial urbano;Urbano;-68,91452047;-32,89220592;2321
I2249;500071307;Intersercción;1336;347;46;495;39;75;609;69;285;93;20;29;0;1101;127;55;35;169;;Residencial urbano;Urbano;-68,9148474;-32,89231606;2322
I2250;500071307;Intersercción;1336;347;46;495;39;75;609;69;285;93;20;29;0;1101;127;55;35;169;;Residencial urbano;Urbano;-68,91403412;-32,89204207;2323
I2251;500071307;Intersercción;1336;347;46;495;39;75;609;69;285;93;20;29;0;1101;127;55;35;169;6;Residencial urbano;Urbano;-68,90366406;-32,88874845;2324
I2252;500071305;Intersercción;748;217;43;185;55;37;268;36;206;38;26;52;1;650;48;5;0;13;1;Residencial urbano;Urbano;-68,90935742;-32,88793722;2325
I2253;500071305;Intersercción;748;217;43;185;55;37;268;36;206;38;26;52;1;650;48;5;0;13;1;Residencial urbano;Urbano;-68,90973816;-32,88802637;2326
I2254;500071305;Intersercción;748;217;43;185;55;37;268;36;206;38;26;52;1;650;48;5;0;13;1;Residencial urbano;Urbano;-68,91040288;-32,88818061;2327
I2255;500071305;Intersercción;748;217;43;185;55;37;268;36;206;38;26;52;1;650;48;5;0;13;1;Residencial urbano;Urbano;-68,90881378;-32,8878089;2328
I2256;500071305;Intersercción;748;217;43;185;55;37;268;36;206;38;26;52;1;650;48;5;0;13;1;Residencial urbano;Urbano;-68,90857852;-32,88778667;2329
I2257;500071307;Intersercción;1336;347;46;495;39;75;609;69;285;93;20;29;0;1101;127;55;35;169;;Residencial urbano;Urbano;-68,9128315;-32,8916369;2330
I2258;500071307;Intersercción;1336;347;46;495;39;75;609;69;285;93;20;29;0;1101;127;55;35;169;;Residencial urbano;Urbano;-68,91394964;-32,89201361;2331
I2259;500071307;Intersercción;1336;347;46;495;39;75;609;69;285;93;20;29;0;1101;127;55;35;169;;Residencial urbano;Urbano;-68,91452047;-32,89220592;2332
I2260;500071307;Intersercción;1336;347;46;495;39;75;609;69;285;93;20;29;0;1101;127;55;35;169;;Residencial urbano;Urbano;-68,91350031;-32,8947231;2333
I2261;500071307;Intersercción;1336;347;46;495;39;75;609;69;285;93;20;29;0;1101;127;55;35;169;;Residencial urbano;Urbano;-68,91381304;-32,89472038;2334
I2262;500071307;Intersercción;1336;347;46;495;39;75;609;69;285;93;20;29;0;1101;127;55;35;169;;Residencial urbano;Urbano;-68,91396604;-32,89334308;2335
I2263;500071307;Intersercción;1336;347;46;495;39;75;609;69;285;93;20;29;0;1101;127;55;35;169;;Residencial urbano;Urbano;-68,91336405;-32,89333523;2336
I2264;500071307;Intersercción;1336;347;46;495;39;75;609;69;285;93;20;29;0;1101;127;55;35;169;;Residencial urbano;Urbano;-68,91331244;-32,89291351;2337
I2265;500071307;Intersercción;1336;347;46;495;39;75;609;69;285;93;20;29;0;1101;127;55;35;169;;Residencial urbano;Urbano;-68,91321006;-32,89241845;2338
I2266;500071307;Intersercción;1336;347;46;495;39;75;609;69;285;93;20;29;0;1101;127;55;35;169;;Residencial urbano;Urbano;-68,913932;-32,89251732;2339
I2267;500071307;Intersercción;1336;347;46;495;39;75;609;69;285;93;20;29;0;1101;127;55;35;169;;Residencial urbano;Urbano;-68,91321006;-32,89241845;2340
I2268;500071307;Intersercción;1336;347;46;495;39;75;609;69;285;93;20;29;0;1101;127;55;35;169;;Residencial urbano;Urbano;-68,90957816;-32,89112993;2341
I2269;500071307;Intersercción;1336;347;46;495;39;75;609;69;285;93;20;29;0;1101;127;55;35;169;;Residencial urbano;Urbano;-68,90627665;-32,89025784;2342
I2270;500071307;Intersercción;1336;347;46;495;39;75;609;69;285;93;20;29;0;1101;127;55;35;169;;Residencial urbano;Urbano;-68,90628692;-32,89096349;2343
I2271;500071307;Intersercción;1336;347;46;495;39;75;609;69;285;93;20;29;0;1101;127;55;35;169;;Residencial suburbano;Interfaz;-68,90599386;-32,89280639;2344
I2272;500071303;Intersercción;1314;285;52;382;39;49;569;140;236;110;25;34;0;1133;85;5;0;6;1;Residencial urbano;Urbano;-68,90585806;-32,88703903;2345
I2273;500071304;Intersercción;1215;325;46;387;74;60;480;114;270;97;26;49;0;1051;92;33;1;68;2;Residencial urbano;Urbano;-68,90584386;-32,88805453;2346
I2274;500071307;Intersercción;1336;347;46;495;39;75;609;69;285;93;20;29;0;1101;127;55;35;169;6;Residencial urbano;Urbano;-68,90366406;-32,88874846;2347
I2275;500071308;Intersercción;1148;291;44;413;53;60;462;97;244;60;25;27;0;928;103;34;3;111;5;Residencial urbano;Urbano;-68,90350759;-32,88931626;2348
I2276;500071307;Intersercción;1336;347;46;495;39;75;609;69;285;93;20;29;0;1101;127;55;35;169;3;Residencial urbano;Urbano;-68,90409026;-32,88994894;2349
I2277;500071307;Intersercción;1336;347;46;495;39;75;609;69;285;93;20;29;0;1101;127;55;35;169;0;Residencial urbano;Urbano;-68,90452578;-32,8906096;2350
I2278;500071307;Intersercción;1336;347;46;495;39;75;609;69;285;93;20;29;0;1101;127;55;35;169;;Residencial urbano;Urbano;-68,90495703;-32,89130044;2351
I2279;500071307;Intersercción;1336;347;46;495;39;75;609;69;285;93;20;29;0;1101;127;55;35;169;1;Residencial urbano;Urbano;-68,90438554;-32,89033752;2352
I2280;500071307;Intersercción;1336;347;46;495;39;75;609;69;285;93;20;29;0;1101;127;55;35;169;;Residencial urbano;Urbano;-68,90485173;-32,89111783;2353
I2281;500071309;Intersercción;1365;333;52;507;29;73;552;116;278;74;40;23;1;1101;149;27;72;131;;Residencial urbano;Urbano;-68,89882039;-32,88862712;2354
I2282;500071309;Intersercción;1365;333;52;507;29;73;552;116;278;74;40;23;1;1101;149;27;72;131;;Residencial urbano;Urbano;-68,89816686;-32,88852393;2355
I2283;500071309;Intersercción;1365;333;52;507;29;73;552;116;278;74;40;23;1;1101;149;27;72;131;;Residencial urbano;Urbano;-68,89999108;-32,88881197;2356
I2284;500071309;Intersercción;1365;333;52;507;29;73;552;116;278;74;40;23;1;1101;149;27;72;131;;Residencial urbano;Urbano;-68,89940321;-32,88871915;2357
I2285;500071308;Intersercción;1148;291;44;413;53;60;462;97;244;60;25;27;0;928;103;34;3;111;0;Residencial urbano;Urbano;-68,90135298;-32,88898743;2358
I2286;500071308;Intersercción;1148;291;44;413;53;60;462;97;244;60;25;27;0;928;103;34;3;111;;Residencial urbano;Urbano;-68,90109155;-32,89022447;2359
I2287;500071308;Intersercción;1148;291;44;413;53;60;462;97;244;60;25;27;0;928;103;34;3;111;;Residencial urbano;Urbano;-68,90058908;-32,89239601;2360
I2288;500071308;Intersercción;1148;291;44;413;53;60;462;97;244;60;25;27;0;928;103;34;3;111;0;Residencial urbano;Urbano;-68,90135298;-32,88898743;2361
I2289;500071308;Intersercción;1148;291;44;413;53;60;462;97;244;60;25;27;0;928;103;34;3;111;;Residencial urbano;Urbano;-68,90122953;-32,88956947;2362
I2290;500071308;Intersercción;1148;291;44;413;53;60;462;97;244;60;25;27;0;928;103;34;3;111;;Residencial urbano;Urbano;-68,90176583;-32,89035941;2363
I2291;500071308;Intersercción;1148;291;44;413;53;60;462;97;244;60;25;27;0;928;103;34;3;111;;Residencial urbano;Urbano;-68,90154353;-32,89142023;2364
I2292;500071308;Intersercción;1148;291;44;413;53;60;462;97;244;60;25;27;0;928;103;34;3;111;;Residencial urbano;Urbano;-68,90216096;-32,89042388;2365
I2293;500071309;Intersercción;1365;333;52;507;29;73;552;116;278;74;40;23;1;1101;149;27;72;131;;Residencial urbano;Urbano;-68,89855995;-32,88982061;2366
I2294;500071309;Intersercción;1365;333;52;507;29;73;552;116;278;74;40;23;1;1101;149;27;72;131;;Residencial urbano;Urbano;-68,89793212;-32,88964825;2367
I2295;500071309;Intersercción;1365;333;52;507;29;73;552;116;278;74;40;23;1;1101;149;27;72;131;;Residencial urbano;Urbano;-68,89974135;-32,89004615;2368
I2296;500071308;Intersercción;1148;291;44;413;53;60;462;97;244;60;25;27;0;928;103;34;3;111;;Residencial urbano;Urbano;-68,9003781;-32,890143;2369
I2297;500071308;Intersercción;1148;291;44;413;53;60;462;97;244;60;25;27;0;928;103;34;3;111;0;Residencial urbano;Urbano;-68,90222047;-32,89013004;2370
I2298;500071308;Intersercción;1148;291;44;413;53;60;462;97;244;60;25;27;0;928;103;34;3;111;;Residencial urbano;Urbano;-68,90229782;-32,89101469;2371
I2299;500071308;Intersercción;1148;291;44;413;53;60;462;97;244;60;25;27;0;928;103;34;3;111;;Residencial urbano;Urbano;-68,90229319;-32,89143311;2372
I2300;500071308;Intersercción;1148;291;44;413;53;60;462;97;244;60;25;27;0;928;103;34;3;111;;Residencial urbano;Urbano;-68,89993744;-32,89227051;2373
I2301;500071309;Intersercción;1365;333;52;507;29;73;552;116;278;74;40;23;1;1101;149;27;72;131;;Residencial urbano;Urbano;-68,89972347;-32,89306838;2374
I2302;500071307;Intersercción;1336;347;46;495;39;75;609;69;285;93;20;29;0;1101;127;55;35;169;;Residencial urbano;Urbano;-68,90042433;-32,89319479;2375
I2303;500071307;Intersercción;1336;347;46;495;39;75;609;69;285;93;20;29;0;1101;127;55;35;169;;Residencial suburbano;Interfaz;-68,9002189;-32,8942334;2376
I2304;500071309;Intersercción;1365;333;52;507;29;73;552;116;278;74;40;23;1;1101;149;27;72;131;;Residencial urbano;Urbano;-68,90022311;-32,88771313;2377
I2305;500071309;Intersercción;1365;333;52;507;29;73;552;116;278;74;40;23;1;1101;149;27;72;131;;Residencial urbano;Urbano;-68,8996534;-32,88753181;2378
I2306;500071309;Intersercción;1365;333;52;507;29;73;552;116;278;74;40;23;1;1101;149;27;72;131;;Residencial urbano;Urbano;-68,89908369;-32,8873593;2379
I2307;500071309;Intersercción;1365;333;52;507;29;73;552;116;278;74;40;23;1;1101;149;27;72;131;;Residencial urbano;Urbano;-68,89848259;-32,8872;2380
I2308;500071303;Intersercción;1314;285;52;382;39;49;569;140;236;110;25;34;0;1133;85;5;0;6;;Residencial urbano;Urbano;-68,90486004;-32,8857067;2381
I2309;500071303;Intersercción;1314;285;52;382;39;49;569;140;236;110;25;34;0;1133;85;5;0;6;;Residencial urbano;Urbano;-68,90380025;-32,88531011;2382
I2310;500071303;Intersercción;1314;285;52;382;39;49;569;140;236;110;25;34;0;1133;85;5;0;6;0;Residencial urbano;Urbano;-68,90517242;-32,88639344;2383
I2311;500071303;Intersercción;1314;285;52;382;39;49;569;140;236;110;25;34;0;1133;85;5;0;6;0;Residencial urbano;Urbano;-68,90593736;-32,88666561;2384
I2312;500071303;Intersercción;1314;285;52;382;39;49;569;140;236;110;25;34;0;1133;85;5;0;6;2;Residencial urbano;Urbano;-68,90410276;-32,88710251;2385
I2313;500071303;Intersercción;1314;285;52;382;39;49;569;140;236;110;25;34;0;1133;85;5;0;6;0;Residencial urbano;Urbano;-68,90324207;-32,88675473;2386
I2314;500071303;Intersercción;1314;285;52;382;39;49;569;140;236;110;25;34;0;1133;85;5;0;6;0;Residencial urbano;Urbano;-68,90324205;-32,88675472;2387
I2315;500071303;Intersercción;1314;285;52;382;39;49;569;140;236;110;25;34;0;1133;85;5;0;6;0;Residencial urbano;Urbano;-68,90305669;-32,88668396;2388
I2316;500071303;Intersercción;1314;285;52;382;39;49;569;140;236;110;25;34;0;1133;85;5;0;6;2;Residencial urbano;Urbano;-68,90474049;-32,8873602;2389
I2317;500071303;Intersercción;1314;285;52;382;39;49;569;140;236;110;25;34;0;1133;85;5;0;6;;Residencial urbano;Urbano;-68,89984724;-32,88561287;2390
I2318;500071303;Intersercción;1314;285;52;382;39;49;569;140;236;110;25;34;0;1133;85;5;0;6;;Residencial urbano;Urbano;-68,90153732;-32,88617691;2391
I2319;500071303;Intersercción;1314;285;52;382;39;49;569;140;236;110;25;34;0;1133;85;5;0;6;;Residencial urbano;Urbano;-68,90211396;-32,88636936;2392
I2320;500071303;Intersercción;1314;285;52;382;39;49;569;140;236;110;25;34;0;1133;85;5;0;6;;Residencial urbano;Urbano;-68,90094259;-32,88597843;2393
I2321;500071303;Intersercción;1314;285;52;382;39;49;569;140;236;110;25;34;0;1133;85;5;0;6;;Residencial urbano;Urbano;-68,89926025;-32,88685349;2394
I2322;500071303;Intersercción;1314;285;52;382;39;49;569;140;236;110;25;34;0;1133;85;5;0;6;0;Residencial urbano;Urbano;-68,90155998;-32,88758468;2395
