ID,Numero,CantidadNum,fid,totalpobl,hogares,Desocupado,0 - 14,65 y más,Inicial (j,Primario,EGB,Secundario,Polimodal,Superior n,Universita,Post unive,lee_y _esc,NoLee_ni_e,Hacinamien,sin red ag,Sin cloaca,toponimo_i,dens pob,Area_Has,Seccion,ClasificacionNum2,Tipo de punto_Rulero,TipoResiduo_Papel,TipoResiduo_Plástico,"TipoResiduo_Vidrio, Metal, Tetra",macroz_2_Comercial,macroz_2_Especial Parque Gral. San Marti?n,macroz_2_Residencial suburbano,macroz_2_Residencial urbano
PV20,20,2.0,39.0,767.0,284.0,25.0,81.0,136.0,16.0,42.0,30.0,124.0,35.0,96.0,379.0,24.0,732.0,18.0,1.0,0.0,0.0,326357.0,60.356,411.0,5.0,0,0,0,1,0,1,0,0,0
PV20,20,2.0,39.0,767.0,284.0,25.0,81.0,136.0,16.0,42.0,30.0,124.0,35.0,96.0,379.0,24.0,732.0,18.0,1.0,0.0,0.0,326357.0,60.356,411.0,5.0,0,0,0,1,0,1,0,0,0
PV20,20,2.0,39.0,767.0,284.0,25.0,81.0,136.0,16.0,42.0,30.0,124.0,35.0,96.0,379.0,24.0,732.0,18.0,1.0,0.0,0.0,326357.0,60.356,411.0,5.0,0,0,1,0,0,1,0,0,0
PV20,20,2.0,39.0,767.0,284.0,25.0,81.0,136.0,16.0,42.0,30.0,124.0,35.0,96.0,379.0,24.0,732.0,18.0,1.0,0.0,0.0,326357.0,60.356,411.0,5.0,0,0,1,0,0,1,0,0,0
PV20,20,2.0,39.0,767.0,284.0,25.0,81.0,136.0,16.0,42.0,30.0,124.0,35.0,96.0,379.0,24.0,732.0,18.0,1.0,0.0,0.0,326357.0,60.356,411.0,5.0,0,0,1,0,0,1,0,0,0
PV20,20,2.0,39.0,767.0,284.0,25.0,81.0,136.0,16.0,42.0,30.0,124.0,35.0,96.0,379.0,24.0,732.0,18.0,1.0,0.0,0.0,326357.0,60.356,411.0,5.0,0,0,1,0,0,1,0,0,0
PV20,20,2.0,39.0,767.0,284.0,25.0,81.0,136.0,16.0,42.0,30.0,124.0,35.0,96.0,379.0,24.0,732.0,18.0,1.0,0.0,0.0,326357.0,60.356,411.0,5.0,0,0,0,0,1,1,0,0,0
PV20,20,2.0,39.0,767.0,284.0,25.0,81.0,136.0,16.0,42.0,30.0,124.0,35.0,96.0,379.0,24.0,732.0,18.0,1.0,0.0,0.0,326357.0,60.356,411.0,5.0,0,0,0,0,1,1,0,0,0
PV20,20,2.0,39.0,767.0,284.0,25.0,81.0,136.0,16.0,42.0,30.0,124.0,35.0,96.0,379.0,24.0,732.0,18.0,1.0,0.0,0.0,326357.0,60.356,411.0,5.0,0,0,0,0,1,1,0,0,0
PV20,20,2.0,39.0,767.0,284.0,25.0,81.0,136.0,16.0,42.0,30.0,124.0,35.0,96.0,379.0,24.0,732.0,18.0,1.0,0.0,0.0,326357.0,60.356,411.0,5.0,0,0,0,0,1,1,0,0,0
PV20,20,1.0,39.0,767.0,284.0,25.0,81.0,136.0,16.0,42.0,30.0,124.0,35.0,96.0,379.0,24.0,732.0,18.0,1.0,0.0,0.0,326357.0,60.356,411.0,5.0,0,0,1,0,0,1,0,0,0
PV20,20,1.0,39.0,767.0,284.0,25.0,81.0,136.0,16.0,42.0,30.0,124.0,35.0,96.0,379.0,24.0,732.0,18.0,1.0,0.0,0.0,326357.0,60.356,411.0,5.0,0,0,0,0,1,1,0,0,0
PV20,20,1.0,39.0,767.0,284.0,25.0,81.0,136.0,16.0,42.0,30.0,124.0,35.0,96.0,379.0,24.0,732.0,18.0,1.0,0.0,0.0,326357.0,60.356,411.0,5.0,0,0,0,0,1,1,0,0,0
PV20,20,1.0,39.0,767.0,284.0,25.0,81.0,136.0,16.0,42.0,30.0,124.0,35.0,96.0,379.0,24.0,732.0,18.0,1.0,0.0,0.0,326357.0,60.356,411.0,5.0,0,0,1,0,0,1,0,0,0
PV20,20,1.0,39.0,767.0,284.0,25.0,81.0,136.0,16.0,42.0,30.0,124.0,35.0,96.0,379.0,24.0,732.0,18.0,1.0,0.0,0.0,326357.0,60.356,411.0,5.0,1,0,0,0,1,1,0,0,0
PV20,20,2.0,39.0,767.0,284.0,25.0,81.0,136.0,16.0,42.0,30.0,124.0,35.0,96.0,379.0,24.0,732.0,18.0,1.0,0.0,0.0,326357.0,60.356,411.0,5.0,1,0,1,0,0,1,0,0,0
PV20,20,2.0,39.0,767.0,284.0,25.0,81.0,136.0,16.0,42.0,30.0,124.0,35.0,96.0,379.0,24.0,732.0,18.0,1.0,0.0,0.0,326357.0,60.356,411.0,5.0,1,0,0,1,0,1,0,0,0
PV21,21,2.0,41.0,767.0,284.0,25.0,81.0,136.0,16.0,42.0,30.0,124.0,35.0,96.0,379.0,24.0,732.0,18.0,1.0,0.0,0.0,326357.0,60.356,411.0,5.0,0,0,0,1,0,1,0,0,0
PV21,21,2.0,41.0,767.0,284.0,25.0,81.0,136.0,16.0,42.0,30.0,124.0,35.0,96.0,379.0,24.0,732.0,18.0,1.0,0.0,0.0,326357.0,60.356,411.0,5.0,0,0,0,1,0,1,0,0,0
PV21,21,2.0,41.0,767.0,284.0,25.0,81.0,136.0,16.0,42.0,30.0,124.0,35.0,96.0,379.0,24.0,732.0,18.0,1.0,0.0,0.0,326357.0,60.356,411.0,5.0,0,0,0,1,0,1,0,0,0
PV21,21,2.0,41.0,767.0,284.0,25.0,81.0,136.0,16.0,42.0,30.0,124.0,35.0,96.0,379.0,24.0,732.0,18.0,1.0,0.0,0.0,326357.0,60.356,411.0,5.0,0,0,0,1,0,1,0,0,0
PV21,21,2.0,41.0,767.0,284.0,25.0,81.0,136.0,16.0,42.0,30.0,124.0,35.0,96.0,379.0,24.0,732.0,18.0,1.0,0.0,0.0,326357.0,60.356,411.0,5.0,0,0,1,0,0,1,0,0,0
PV21,21,2.0,41.0,767.0,284.0,25.0,81.0,136.0,16.0,42.0,30.0,124.0,35.0,96.0,379.0,24.0,732.0,18.0,1.0,0.0,0.0,326357.0,60.356,411.0,5.0,0,0,1,0,0,1,0,0,0
PV21,21,2.0,41.0,767.0,284.0,25.0,81.0,136.0,16.0,42.0,30.0,124.0,35.0,96.0,379.0,24.0,732.0,18.0,1.0,0.0,0.0,326357.0,60.356,411.0,5.0,0,0,1,0,0,1,0,0,0
PV21,21,2.0,41.0,767.0,284.0,25.0,81.0,136.0,16.0,42.0,30.0,124.0,35.0,96.0,379.0,24.0,732.0,18.0,1.0,0.0,0.0,326357.0,60.356,411.0,5.0,0,0,1,0,0,1,0,0,0
PV21,21,2.0,41.0,767.0,284.0,25.0,81.0,136.0,16.0,42.0,30.0,124.0,35.0,96.0,379.0,24.0,732.0,18.0,1.0,0.0,0.0,326357.0,60.356,411.0,5.0,0,0,0,0,1,1,0,0,0
PV21,21,2.0,41.0,767.0,284.0,25.0,81.0,136.0,16.0,42.0,30.0,124.0,35.0,96.0,379.0,24.0,732.0,18.0,1.0,0.0,0.0,326357.0,60.356,411.0,5.0,0,0,0,0,1,1,0,0,0
PV21,21,2.0,41.0,767.0,284.0,25.0,81.0,136.0,16.0,42.0,30.0,124.0,35.0,96.0,379.0,24.0,732.0,18.0,1.0,0.0,0.0,326357.0,60.356,411.0,5.0,0,0,0,0,1,1,0,0,0
PV21,21,1.0,41.0,767.0,284.0,25.0,81.0,136.0,16.0,42.0,30.0,124.0,35.0,96.0,379.0,24.0,732.0,18.0,1.0,0.0,0.0,326357.0,60.356,411.0,5.0,0,0,0,0,1,1,0,0,0
PV21,21,1.0,41.0,767.0,284.0,25.0,81.0,136.0,16.0,42.0,30.0,124.0,35.0,96.0,379.0,24.0,732.0,18.0,1.0,0.0,0.0,326357.0,60.356,411.0,5.0,0,0,0,0,1,1,0,0,0
PV21,21,1.0,41.0,767.0,284.0,25.0,81.0,136.0,16.0,42.0,30.0,124.0,35.0,96.0,379.0,24.0,732.0,18.0,1.0,0.0,0.0,326357.0,60.356,411.0,5.0,0,0,0,1,0,1,0,0,0
PV21,21,1.0,41.0,767.0,284.0,25.0,81.0,136.0,16.0,42.0,30.0,124.0,35.0,96.0,379.0,24.0,732.0,18.0,1.0,0.0,0.0,326357.0,60.356,411.0,5.0,0,0,1,0,0,1,0,0,0
PV21,21,2.0,41.0,767.0,284.0,25.0,81.0,136.0,16.0,42.0,30.0,124.0,35.0,96.0,379.0,24.0,732.0,18.0,1.0,0.0,0.0,326357.0,60.356,411.0,5.0,1,0,1,0,0,1,0,0,0
PV21,21,2.0,41.0,767.0,284.0,25.0,81.0,136.0,16.0,42.0,30.0,124.0,35.0,96.0,379.0,24.0,732.0,18.0,1.0,0.0,0.0,326357.0,60.356,411.0,5.0,1,0,0,0,1,1,0,0,0
PV21,21,2.0,41.0,767.0,284.0,25.0,81.0,136.0,16.0,42.0,30.0,124.0,35.0,96.0,379.0,24.0,732.0,18.0,1.0,0.0,0.0,326357.0,60.356,411.0,5.0,1,0,0,1,0,1,0,0,0
PV21,21,2.0,41.0,767.0,284.0,25.0,81.0,136.0,16.0,42.0,30.0,124.0,35.0,96.0,379.0,24.0,732.0,18.0,1.0,0.0,0.0,326357.0,60.356,411.0,5.0,1,0,1,0,0,1,0,0,0
PV21,21,2.0,41.0,767.0,284.0,25.0,81.0,136.0,16.0,42.0,30.0,124.0,35.0,96.0,379.0,24.0,732.0,18.0,1.0,0.0,0.0,326357.0,60.356,411.0,5.0,1,0,0,0,1,1,0,0,0
PV21,21,2.0,41.0,767.0,284.0,25.0,81.0,136.0,16.0,42.0,30.0,124.0,35.0,96.0,379.0,24.0,732.0,18.0,1.0,0.0,0.0,326357.0,60.356,411.0,5.0,1,0,0,1,0,1,0,0,0
PV23,23,2.0,32.0,511.0,201.0,10.0,86.0,80.0,13.0,64.0,30.0,109.0,13.0,46.0,189.0,23.0,476.0,14.0,1.0,0.0,0.0,326352.0,62.416,90.0,5.0,0,0,0,1,0,0,0,0,1
PV23,23,2.0,32.0,511.0,201.0,10.0,86.0,80.0,13.0,64.0,30.0,109.0,13.0,46.0,189.0,23.0,476.0,14.0,1.0,0.0,0.0,326352.0,62.416,90.0,5.0,0,0,0,1,0,0,0,0,1
PV23,23,2.0,32.0,511.0,201.0,10.0,86.0,80.0,13.0,64.0,30.0,109.0,13.0,46.0,189.0,23.0,476.0,14.0,1.0,0.0,0.0,326352.0,62.416,90.0,5.0,0,0,0,1,0,0,0,0,1
PV23,23,2.0,32.0,511.0,201.0,10.0,86.0,80.0,13.0,64.0,30.0,109.0,13.0,46.0,189.0,23.0,476.0,14.0,1.0,0.0,0.0,326352.0,62.416,90.0,5.0,0,0,1,0,0,0,0,0,1
PV23,23,2.0,32.0,511.0,201.0,10.0,86.0,80.0,13.0,64.0,30.0,109.0,13.0,46.0,189.0,23.0,476.0,14.0,1.0,0.0,0.0,326352.0,62.416,90.0,5.0,0,0,1,0,0,0,0,0,1
PV23,23,2.0,32.0,511.0,201.0,10.0,86.0,80.0,13.0,64.0,30.0,109.0,13.0,46.0,189.0,23.0,476.0,14.0,1.0,0.0,0.0,326352.0,62.416,90.0,5.0,0,0,0,0,1,0,0,0,1
PV23,23,2.0,32.0,511.0,201.0,10.0,86.0,80.0,13.0,64.0,30.0,109.0,13.0,46.0,189.0,23.0,476.0,14.0,1.0,0.0,0.0,326352.0,62.416,90.0,5.0,0,0,0,0,1,0,0,0,1
PV23,23,2.0,32.0,511.0,201.0,10.0,86.0,80.0,13.0,64.0,30.0,109.0,13.0,46.0,189.0,23.0,476.0,14.0,1.0,0.0,0.0,326352.0,62.416,90.0,5.0,0,0,0,0,1,0,0,0,1
PV23,23,1.0,32.0,511.0,201.0,10.0,86.0,80.0,13.0,64.0,30.0,109.0,13.0,46.0,189.0,23.0,476.0,14.0,1.0,0.0,0.0,326352.0,62.416,90.0,5.0,0,0,1,0,0,0,0,0,1
PV23,23,3.0,32.0,511.0,201.0,10.0,86.0,80.0,13.0,64.0,30.0,109.0,13.0,46.0,189.0,23.0,476.0,14.0,1.0,0.0,0.0,326352.0,62.416,90.0,5.0,1,0,1,0,0,0,0,0,1
PV23,23,3.0,32.0,511.0,201.0,10.0,86.0,80.0,13.0,64.0,30.0,109.0,13.0,46.0,189.0,23.0,476.0,14.0,1.0,0.0,0.0,326352.0,62.416,90.0,5.0,1,0,0,0,1,0,0,0,1
PV23,23,3.0,32.0,511.0,201.0,10.0,86.0,80.0,13.0,64.0,30.0,109.0,13.0,46.0,189.0,23.0,476.0,14.0,1.0,0.0,0.0,326352.0,62.416,90.0,5.0,1,0,0,1,0,0,0,0,1
PV23,23,3.0,32.0,511.0,201.0,10.0,86.0,80.0,13.0,64.0,30.0,109.0,13.0,46.0,189.0,23.0,476.0,14.0,1.0,0.0,0.0,326352.0,62.416,90.0,5.0,1,0,1,0,0,0,0,0,1
PV23,23,3.0,32.0,511.0,201.0,10.0,86.0,80.0,13.0,64.0,30.0,109.0,13.0,46.0,189.0,23.0,476.0,14.0,1.0,0.0,0.0,326352.0,62.416,90.0,5.0,1,0,0,0,1,0,0,0,1
PV23,23,3.0,32.0,511.0,201.0,10.0,86.0,80.0,13.0,64.0,30.0,109.0,13.0,46.0,189.0,23.0,476.0,14.0,1.0,0.0,0.0,326352.0,62.416,90.0,5.0,1,0,0,1,0,0,0,0,1
PV23,23,2.0,32.0,511.0,201.0,10.0,86.0,80.0,13.0,64.0,30.0,109.0,13.0,46.0,189.0,23.0,476.0,14.0,1.0,0.0,0.0,326352.0,62.416,90.0,5.0,1,0,1,0,0,0,0,0,1
PV23,23,2.0,32.0,511.0,201.0,10.0,86.0,80.0,13.0,64.0,30.0,109.0,13.0,46.0,189.0,23.0,476.0,14.0,1.0,0.0,0.0,326352.0,62.416,90.0,5.0,1,0,0,0,1,0,0,0,1
PV23,23,2.0,32.0,511.0,201.0,10.0,86.0,80.0,13.0,64.0,30.0,109.0,13.0,46.0,189.0,23.0,476.0,14.0,1.0,0.0,0.0,326352.0,62.416,90.0,5.0,1,0,0,1,0,0,0,0,1
PV23,23,2.0,32.0,511.0,201.0,10.0,86.0,80.0,13.0,64.0,30.0,109.0,13.0,46.0,189.0,23.0,476.0,14.0,1.0,0.0,0.0,326352.0,62.416,90.0,5.0,1,0,1,0,0,0,0,0,1
PV23,23,2.0,32.0,511.0,201.0,10.0,86.0,80.0,13.0,64.0,30.0,109.0,13.0,46.0,189.0,23.0,476.0,14.0,1.0,0.0,0.0,326352.0,62.416,90.0,5.0,1,0,0,0,1,0,0,0,1
PV23,23,2.0,32.0,511.0,201.0,10.0,86.0,80.0,13.0,64.0,30.0,109.0,13.0,46.0,189.0,23.0,476.0,14.0,1.0,0.0,0.0,326352.0,62.416,90.0,5.0,1,0,0,1,0,0,0,0,1
PV24,24,2.0,46.0,315.0,165.0,7.0,20.0,65.0,0.0,29.0,3.0,75.0,5.0,35.0,150.0,12.0,310.0,2.0,0.0,3.0,0.0,326349.0,108.696,225.0,2.0,0,0,0,1,0,0,0,0,0
PV24,24,2.0,46.0,315.0,165.0,7.0,20.0,65.0,0.0,29.0,3.0,75.0,5.0,35.0,150.0,12.0,310.0,2.0,0.0,3.0,0.0,326349.0,108.696,225.0,2.0,0,0,0,1,0,0,0,0,0
PV24,24,2.0,46.0,315.0,165.0,7.0,20.0,65.0,0.0,29.0,3.0,75.0,5.0,35.0,150.0,12.0,310.0,2.0,0.0,3.0,0.0,326349.0,108.696,225.0,2.0,0,0,0,1,0,0,0,0,0
PV24,24,2.0,46.0,315.0,165.0,7.0,20.0,65.0,0.0,29.0,3.0,75.0,5.0,35.0,150.0,12.0,310.0,2.0,0.0,3.0,0.0,326349.0,108.696,225.0,2.0,0,0,0,1,0,0,0,0,0
PV24,24,2.0,46.0,315.0,165.0,7.0,20.0,65.0,0.0,29.0,3.0,75.0,5.0,35.0,150.0,12.0,310.0,2.0,0.0,3.0,0.0,326349.0,108.696,225.0,2.0,0,0,0,1,0,0,0,0,0
PV24,24,2.0,46.0,315.0,165.0,7.0,20.0,65.0,0.0,29.0,3.0,75.0,5.0,35.0,150.0,12.0,310.0,2.0,0.0,3.0,0.0,326349.0,108.696,225.0,2.0,0,0,0,1,0,0,0,0,0
PV24,24,2.0,46.0,315.0,165.0,7.0,20.0,65.0,0.0,29.0,3.0,75.0,5.0,35.0,150.0,12.0,310.0,2.0,0.0,3.0,0.0,326349.0,108.696,225.0,2.0,0,0,1,0,0,0,0,0,0
PV24,24,2.0,46.0,315.0,165.0,7.0,20.0,65.0,0.0,29.0,3.0,75.0,5.0,35.0,150.0,12.0,310.0,2.0,0.0,3.0,0.0,326349.0,108.696,225.0,2.0,0,0,1,0,0,0,0,0,0
PV24,24,2.0,46.0,315.0,165.0,7.0,20.0,65.0,0.0,29.0,3.0,75.0,5.0,35.0,150.0,12.0,310.0,2.0,0.0,3.0,0.0,326349.0,108.696,225.0,2.0,0,0,1,0,0,0,0,0,0
PV24,24,2.0,46.0,315.0,165.0,7.0,20.0,65.0,0.0,29.0,3.0,75.0,5.0,35.0,150.0,12.0,310.0,2.0,0.0,3.0,0.0,326349.0,108.696,225.0,2.0,0,0,0,0,1,0,0,0,0
PV24,24,2.0,46.0,315.0,165.0,7.0,20.0,65.0,0.0,29.0,3.0,75.0,5.0,35.0,150.0,12.0,310.0,2.0,0.0,3.0,0.0,326349.0,108.696,225.0,2.0,0,0,0,0,1,0,0,0,0
PV24,24,2.0,46.0,315.0,165.0,7.0,20.0,65.0,0.0,29.0,3.0,75.0,5.0,35.0,150.0,12.0,310.0,2.0,0.0,3.0,0.0,326349.0,108.696,225.0,2.0,0,0,0,0,1,0,0,0,0
PV24,24,2.0,46.0,315.0,165.0,7.0,20.0,65.0,0.0,29.0,3.0,75.0,5.0,35.0,150.0,12.0,310.0,2.0,0.0,3.0,0.0,326349.0,108.696,225.0,2.0,0,0,0,0,1,0,0,0,0
PV24,24,2.0,46.0,315.0,165.0,7.0,20.0,65.0,0.0,29.0,3.0,75.0,5.0,35.0,150.0,12.0,310.0,2.0,0.0,3.0,0.0,326349.0,108.696,225.0,2.0,0,0,0,0,1,0,0,0,0
PV24,24,2.0,46.0,315.0,165.0,7.0,20.0,65.0,0.0,29.0,3.0,75.0,5.0,35.0,150.0,12.0,310.0,2.0,0.0,3.0,0.0,326349.0,108.696,225.0,2.0,0,0,0,1,0,0,0,0,0
PV24,24,1.0,46.0,315.0,165.0,7.0,20.0,65.0,0.0,29.0,3.0,75.0,5.0,35.0,150.0,12.0,310.0,2.0,0.0,3.0,0.0,326349.0,108.696,225.0,2.0,0,0,1,0,0,0,0,0,0
PV24,24,1.0,46.0,315.0,165.0,7.0,20.0,65.0,0.0,29.0,3.0,75.0,5.0,35.0,150.0,12.0,310.0,2.0,0.0,3.0,0.0,326349.0,108.696,225.0,2.0,0,0,1,0,0,0,0,0,0
PV24,24,1.0,46.0,315.0,165.0,7.0,20.0,65.0,0.0,29.0,3.0,75.0,5.0,35.0,150.0,12.0,310.0,2.0,0.0,3.0,0.0,326349.0,108.696,225.0,2.0,0,0,0,0,1,0,0,0,0
PV24,24,1.0,46.0,315.0,165.0,7.0,20.0,65.0,0.0,29.0,3.0,75.0,5.0,35.0,150.0,12.0,310.0,2.0,0.0,3.0,0.0,326349.0,108.696,225.0,2.0,0,0,1,0,0,0,0,0,0
PV24,24,1.0,46.0,315.0,165.0,7.0,20.0,65.0,0.0,29.0,3.0,75.0,5.0,35.0,150.0,12.0,310.0,2.0,0.0,3.0,0.0,326349.0,108.696,225.0,2.0,0,0,0,0,1,0,0,0,0
PV24,24,1.0,46.0,315.0,165.0,7.0,20.0,65.0,0.0,29.0,3.0,75.0,5.0,35.0,150.0,12.0,310.0,2.0,0.0,3.0,0.0,326349.0,108.696,225.0,2.0,0,0,0,1,0,0,0,0,0
PV24,24,1.0,46.0,315.0,165.0,7.0,20.0,65.0,0.0,29.0,3.0,75.0,5.0,35.0,150.0,12.0,310.0,2.0,0.0,3.0,0.0,326349.0,108.696,225.0,2.0,0,0,1,0,0,0,0,0,0
PV24,24,1.0,46.0,315.0,165.0,7.0,20.0,65.0,0.0,29.0,3.0,75.0,5.0,35.0,150.0,12.0,310.0,2.0,0.0,3.0,0.0,326349.0,108.696,225.0,2.0,0,0,0,0,1,0,0,0,0
PV24,24,1.0,46.0,315.0,165.0,7.0,20.0,65.0,0.0,29.0,3.0,75.0,5.0,35.0,150.0,12.0,310.0,2.0,0.0,3.0,0.0,326349.0,108.696,225.0,2.0,0,0,1,0,0,0,0,0,0
PV24,24,1.0,46.0,315.0,165.0,7.0,20.0,65.0,0.0,29.0,3.0,75.0,5.0,35.0,150.0,12.0,310.0,2.0,0.0,3.0,0.0,326349.0,108.696,225.0,2.0,0,0,0,0,1,0,0,0,0
PV24,24,1.0,46.0,315.0,165.0,7.0,20.0,65.0,0.0,29.0,3.0,75.0,5.0,35.0,150.0,12.0,310.0,2.0,0.0,3.0,0.0,326349.0,108.696,225.0,2.0,0,0,0,1,0,0,0,0,0
PV24,24,1.0,46.0,315.0,165.0,7.0,20.0,65.0,0.0,29.0,3.0,75.0,5.0,35.0,150.0,12.0,310.0,2.0,0.0,3.0,0.0,326349.0,108.696,225.0,2.0,0,0,1,0,0,0,0,0,0
PV24,24,1.0,46.0,315.0,165.0,7.0,20.0,65.0,0.0,29.0,3.0,75.0,5.0,35.0,150.0,12.0,310.0,2.0,0.0,3.0,0.0,326349.0,108.696,225.0,2.0,1,0,0,0,1,0,0,0,0
PV24,24,2.0,46.0,315.0,165.0,7.0,20.0,65.0,0.0,29.0,3.0,75.0,5.0,35.0,150.0,12.0,310.0,2.0,0.0,3.0,0.0,326349.0,108.696,225.0,2.0,1,0,1,0,0,0,0,0,0
PV24,24,2.0,46.0,315.0,165.0,7.0,20.0,65.0,0.0,29.0,3.0,75.0,5.0,35.0,150.0,12.0,310.0,2.0,0.0,3.0,0.0,326349.0,108.696,225.0,2.0,1,0,0,0,1,0,0,0,0
PV24,24,2.0,46.0,315.0,165.0,7.0,20.0,65.0,0.0,29.0,3.0,75.0,5.0,35.0,150.0,12.0,310.0,2.0,0.0,3.0,0.0,326349.0,108.696,225.0,2.0,1,0,0,1,0,0,0,0,0
PV24,24,2.0,46.0,315.0,165.0,7.0,20.0,65.0,0.0,29.0,3.0,75.0,5.0,35.0,150.0,12.0,310.0,2.0,0.0,3.0,0.0,326349.0,108.696,225.0,2.0,1,0,1,0,0,0,0,0,0
PV24,24,2.0,46.0,315.0,165.0,7.0,20.0,65.0,0.0,29.0,3.0,75.0,5.0,35.0,150.0,12.0,310.0,2.0,0.0,3.0,0.0,326349.0,108.696,225.0,2.0,1,0,0,1,0,0,0,0,0
PV25,25,2.0,48.0,398.0,196.0,13.0,32.0,116.0,4.0,41.0,11.0,75.0,15.0,48.0,175.0,17.0,387.0,1.0,0.0,1.0,0.0,326239.0,37.544,225.0,2.0,0,0,0,1,0,0,0,0,0
PV25,25,2.0,48.0,398.0,196.0,13.0,32.0,116.0,4.0,41.0,11.0,75.0,15.0,48.0,175.0,17.0,387.0,1.0,0.0,1.0,0.0,326239.0,37.544,225.0,2.0,0,0,0,1,0,0,0,0,0
PV25,25,2.0,48.0,398.0,196.0,13.0,32.0,116.0,4.0,41.0,11.0,75.0,15.0,48.0,175.0,17.0,387.0,1.0,0.0,1.0,0.0,326239.0,37.544,225.0,2.0,0,0,0,1,0,0,0,0,0
PV25,25,2.0,48.0,398.0,196.0,13.0,32.0,116.0,4.0,41.0,11.0,75.0,15.0,48.0,175.0,17.0,387.0,1.0,0.0,1.0,0.0,326239.0,37.544,225.0,2.0,0,0,0,1,0,0,0,0,0
PV25,25,2.0,48.0,398.0,196.0,13.0,32.0,116.0,4.0,41.0,11.0,75.0,15.0,48.0,175.0,17.0,387.0,1.0,0.0,1.0,0.0,326239.0,37.544,225.0,2.0,0,0,0,1,0,0,0,0,0
PV25,25,2.0,48.0,398.0,196.0,13.0,32.0,116.0,4.0,41.0,11.0,75.0,15.0,48.0,175.0,17.0,387.0,1.0,0.0,1.0,0.0,326239.0,37.544,225.0,2.0,0,0,0,1,0,0,0,0,0
PV25,25,2.0,48.0,398.0,196.0,13.0,32.0,116.0,4.0,41.0,11.0,75.0,15.0,48.0,175.0,17.0,387.0,1.0,0.0,1.0,0.0,326239.0,37.544,225.0,2.0,0,0,1,0,0,0,0,0,0
PV25,25,2.0,48.0,398.0,196.0,13.0,32.0,116.0,4.0,41.0,11.0,75.0,15.0,48.0,175.0,17.0,387.0,1.0,0.0,1.0,0.0,326239.0,37.544,225.0,2.0,0,0,1,0,0,0,0,0,0
PV25,25,2.0,48.0,398.0,196.0,13.0,32.0,116.0,4.0,41.0,11.0,75.0,15.0,48.0,175.0,17.0,387.0,1.0,0.0,1.0,0.0,326239.0,37.544,225.0,2.0,0,0,1,0,0,0,0,0,0
PV25,25,2.0,48.0,398.0,196.0,13.0,32.0,116.0,4.0,41.0,11.0,75.0,15.0,48.0,175.0,17.0,387.0,1.0,0.0,1.0,0.0,326239.0,37.544,225.0,2.0,0,0,0,0,1,0,0,0,0
PV25,25,2.0,48.0,398.0,196.0,13.0,32.0,116.0,4.0,41.0,11.0,75.0,15.0,48.0,175.0,17.0,387.0,1.0,0.0,1.0,0.0,326239.0,37.544,225.0,2.0,0,0,0,0,1,0,0,0,0
PV25,25,2.0,48.0,398.0,196.0,13.0,32.0,116.0,4.0,41.0,11.0,75.0,15.0,48.0,175.0,17.0,387.0,1.0,0.0,1.0,0.0,326239.0,37.544,225.0,2.0,0,0,0,0,1,0,0,0,0
PV25,25,2.0,48.0,398.0,196.0,13.0,32.0,116.0,4.0,41.0,11.0,75.0,15.0,48.0,175.0,17.0,387.0,1.0,0.0,1.0,0.0,326239.0,37.544,225.0,2.0,0,0,0,0,1,0,0,0,0
PV25,25,1.0,48.0,398.0,196.0,13.0,32.0,116.0,4.0,41.0,11.0,75.0,15.0,48.0,175.0,17.0,387.0,1.0,0.0,1.0,0.0,326239.0,37.544,225.0,2.0,0,0,1,0,0,0,0,0,0
PV25,25,1.0,48.0,398.0,196.0,13.0,32.0,116.0,4.0,41.0,11.0,75.0,15.0,48.0,175.0,17.0,387.0,1.0,0.0,1.0,0.0,326239.0,37.544,225.0,2.0,0,0,0,0,1,0,0,0,0
PV25,25,1.0,48.0,398.0,196.0,13.0,32.0,116.0,4.0,41.0,11.0,75.0,15.0,48.0,175.0,17.0,387.0,1.0,0.0,1.0,0.0,326239.0,37.544,225.0,2.0,0,0,0,1,0,0,0,0,0
PV25,25,1.0,48.0,398.0,196.0,13.0,32.0,116.0,4.0,41.0,11.0,75.0,15.0,48.0,175.0,17.0,387.0,1.0,0.0,1.0,0.0,326239.0,37.544,225.0,2.0,0,0,1,0,0,0,0,0,0
PV25,25,1.0,48.0,398.0,196.0,13.0,32.0,116.0,4.0,41.0,11.0,75.0,15.0,48.0,175.0,17.0,387.0,1.0,0.0,1.0,0.0,326239.0,37.544,225.0,2.0,0,0,0,0,1,0,0,0,0
PV25,25,1.0,48.0,398.0,196.0,13.0,32.0,116.0,4.0,41.0,11.0,75.0,15.0,48.0,175.0,17.0,387.0,1.0,0.0,1.0,0.0,326239.0,37.544,225.0,2.0,0,0,0,1,0,0,0,0,0
PV25,25,1.0,48.0,398.0,196.0,13.0,32.0,116.0,4.0,41.0,11.0,75.0,15.0,48.0,175.0,17.0,387.0,1.0,0.0,1.0,0.0,326239.0,37.544,225.0,2.0,0,0,1,0,0,0,0,0,0
PV25,25,1.0,48.0,398.0,196.0,13.0,32.0,116.0,4.0,41.0,11.0,75.0,15.0,48.0,175.0,17.0,387.0,1.0,0.0,1.0,0.0,326239.0,37.544,225.0,2.0,0,0,0,0,1,0,0,0,0
