poblacion,0-14,primario,secundario,polimodal,lee_y _esc,NoLee_ni_e,punto_tipo_Rulero
1179.0,213.0,95.0,138.0,71.0,1106.0,41.0,1
1190.0,208.0,76.0,141.0,61.0,1120.0,44.0,1
1026.0,324.0,512.0,192.0,45.0,859.0,93.0,1
1057.0,300.0,430.0,254.0,55.0,904.0,90.0,1
853.0,138.0,113.0,190.0,32.0,799.0,31.0,1
848.0,190.0,124.0,180.0,50.0,766.0,40.0,1
848.0,190.0,124.0,180.0,50.0,766.0,40.0,1
583.0,137.0,103.0,186.0,22.0,514.0,36.0,1
583.0,137.0,103.0,186.0,22.0,514.0,36.0,1
583.0,137.0,103.0,186.0,22.0,514.0,36.0,1
583.0,137.0,103.0,186.0,22.0,514.0,36.0,1
1190.0,208.0,76.0,141.0,61.0,1120.0,44.0,1
1053.0,231.0,261.0,290.0,44.0,965.0,43.0,1
1026.0,324.0,512.0,192.0,45.0,859.0,93.0,1
741.0,116.0,120.0,188.0,46.0,699.0,24.0,1
583.0,137.0,103.0,186.0,22.0,514.0,36.0,1
583.0,137.0,103.0,186.0,22.0,514.0,36.0,1
583.0,137.0,103.0,186.0,22.0,514.0,36.0,1
1053.0,231.0,261.0,290.0,44.0,965.0,43.0,1
575.0,88.0,68.0,138.0,24.0,529.0,20.0,1
575.0,88.0,68.0,138.0,24.0,529.0,20.0,1
583.0,137.0,103.0,186.0,22.0,514.0,36.0,1
831.0,138.0,134.0,217.0,30.0,775.0,36.0,1
947.0,140.0,124.0,234.0,44.0,884.0,30.0,1
583.0,137.0,103.0,186.0,22.0,514.0,36.0,1
500.0,70.0,92.0,137.0,16.0,473.0,13.0,1
831.0,138.0,134.0,217.0,30.0,775.0,36.0,1
853.0,138.0,113.0,190.0,32.0,799.0,31.0,1
778.0,170.0,163.0,257.0,51.0,705.0,37.0,1
778.0,170.0,163.0,257.0,51.0,705.0,37.0,1
1190.0,208.0,76.0,141.0,61.0,1120.0,44.0,1
1190.0,208.0,76.0,141.0,61.0,1120.0,44.0,1
1190.0,208.0,76.0,141.0,61.0,1120.0,44.0,1
876.0,157.0,229.0,261.0,57.0,810.0,35.0,1
1179.0,213.0,95.0,138.0,71.0,1106.0,41.0,1
1179.0,213.0,95.0,138.0,71.0,1106.0,41.0,1
575.0,88.0,68.0,138.0,24.0,529.0,20.0,1
848.0,190.0,124.0,180.0,50.0,766.0,40.0,1
876.0,157.0,229.0,261.0,57.0,810.0,35.0,1
1026.0,324.0,512.0,192.0,45.0,859.0,93.0,1
876.0,157.0,229.0,261.0,57.0,810.0,35.0,1
876.0,157.0,229.0,261.0,57.0,810.0,35.0,1
730.0,137.0,153.0,236.0,19.0,669.0,34.0,1
583.0,137.0,103.0,186.0,22.0,514.0,36.0,1
1190.0,208.0,76.0,141.0,61.0,1120.0,44.0,1
1179.0,213.0,95.0,138.0,71.0,1106.0,41.0,1
1179.0,213.0,95.0,138.0,71.0,1106.0,41.0,1
1190.0,208.0,76.0,141.0,61.0,1120.0,44.0,1
1190.0,208.0,76.0,141.0,61.0,1120.0,44.0,1
853.0,138.0,113.0,190.0,32.0,799.0,31.0,1
831.0,138.0,134.0,217.0,30.0,775.0,36.0,1
730.0,137.0,153.0,236.0,19.0,669.0,34.0,1
500.0,70.0,92.0,137.0,16.0,473.0,13.0,1
575.0,88.0,68.0,138.0,24.0,529.0,20.0,1
583.0,137.0,103.0,186.0,22.0,514.0,36.0,1
1026.0,324.0,512.0,192.0,45.0,859.0,93.0,1
612.0,105.0,68.0,120.0,19.0,578.0,15.0,1
853.0,138.0,113.0,190.0,32.0,799.0,31.0,1
924.0,136.0,120.0,224.0,36.0,864.0,31.0,1
1026.0,324.0,512.0,192.0,45.0,859.0,93.0,1
1026.0,324.0,512.0,192.0,45.0,859.0,93.0,1
500.0,70.0,92.0,137.0,16.0,473.0,13.0,1
853.0,138.0,113.0,190.0,32.0,799.0,31.0,1
1190.0,208.0,76.0,141.0,61.0,1120.0,44.0,1
1026.0,324.0,512.0,192.0,45.0,859.0,93.0,1
853.0,138.0,113.0,190.0,32.0,799.0,31.0,1
947.0,140.0,124.0,234.0,44.0,884.0,30.0,1
924.0,136.0,120.0,224.0,36.0,864.0,31.0,1
581.0,88.0,52.0,135.0,14.0,547.0,15.0,1
848.0,190.0,124.0,180.0,50.0,766.0,40.0,1
848.0,190.0,124.0,180.0,50.0,766.0,40.0,1
947.0,140.0,124.0,234.0,44.0,884.0,30.0,1
947.0,140.0,124.0,234.0,44.0,884.0,30.0,1
1190.0,208.0,76.0,141.0,61.0,1120.0,44.0,1
1190.0,208.0,76.0,141.0,61.0,1120.0,44.0,1
1190.0,208.0,76.0,141.0,61.0,1120.0,44.0,1
575.0,88.0,68.0,138.0,24.0,529.0,20.0,1
924.0,136.0,120.0,224.0,36.0,864.0,31.0,1
876.0,157.0,229.0,261.0,57.0,810.0,35.0,1
924.0,136.0,120.0,224.0,36.0,864.0,31.0,1
1057.0,300.0,430.0,254.0,55.0,904.0,90.0,1
785.0,115.0,154.0,214.0,30.0,724.0,29.0,1
876.0,157.0,229.0,261.0,57.0,810.0,35.0,1
730.0,137.0,153.0,236.0,19.0,669.0,34.0,1
1057.0,300.0,430.0,254.0,55.0,904.0,90.0,1
947.0,140.0,124.0,234.0,44.0,884.0,30.0,1
947.0,140.0,124.0,234.0,44.0,884.0,30.0,1
1179.0,213.0,95.0,138.0,71.0,1106.0,41.0,1
1179.0,213.0,95.0,138.0,71.0,1106.0,41.0,1
691.0,108.0,97.0,167.0,29.0,648.0,21.0,1
848.0,190.0,124.0,180.0,50.0,766.0,40.0,1
848.0,190.0,124.0,180.0,50.0,766.0,40.0,1
785.0,115.0,154.0,214.0,30.0,724.0,29.0,1
12.0,1.0,3.0,0.0,3.0,12.0,0.0,1
831.0,138.0,134.0,217.0,30.0,775.0,36.0,1
1026.0,324.0,512.0,192.0,45.0,859.0,93.0,1
1026.0,324.0,512.0,192.0,45.0,859.0,93.0,1
1057.0,300.0,430.0,254.0,55.0,904.0,90.0,1
1053.0,231.0,261.0,290.0,44.0,965.0,43.0,1
691.0,108.0,97.0,167.0,29.0,648.0,21.0,1
575.0,88.0,68.0,138.0,24.0,529.0,20.0,1
831.0,138.0,134.0,217.0,30.0,775.0,36.0,1
848.0,190.0,124.0,180.0,50.0,766.0,40.0,1
848.0,190.0,124.0,180.0,50.0,766.0,40.0,1
947.0,140.0,124.0,234.0,44.0,884.0,30.0,1
848.0,190.0,124.0,180.0,50.0,766.0,40.0,1
1026.0,324.0,512.0,192.0,45.0,859.0,93.0,1
1026.0,324.0,512.0,192.0,45.0,859.0,93.0,1
1026.0,324.0,512.0,192.0,45.0,859.0,93.0,1
1053.0,231.0,261.0,290.0,44.0,965.0,43.0,1
924.0,136.0,120.0,224.0,36.0,864.0,31.0,1
848.0,190.0,124.0,180.0,50.0,766.0,40.0,1
620.0,101.0,79.0,156.0,29.0,577.0,22.0,1
778.0,170.0,163.0,257.0,51.0,705.0,37.0,1
947.0,140.0,124.0,234.0,44.0,884.0,30.0,1
1190.0,208.0,76.0,141.0,61.0,1120.0,44.0,1
1057.0,300.0,430.0,254.0,55.0,904.0,90.0,1
500.0,70.0,92.0,137.0,16.0,473.0,13.0,1
924.0,136.0,120.0,224.0,36.0,864.0,31.0,1
778.0,170.0,163.0,257.0,51.0,705.0,37.0,1
1057.0,300.0,430.0,254.0,55.0,904.0,90.0,1
1026.0,324.0,512.0,192.0,45.0,859.0,93.0,1
1057.0,300.0,430.0,254.0,55.0,904.0,90.0,1
1179.0,213.0,95.0,138.0,71.0,1106.0,41.0,1
691.0,108.0,97.0,167.0,29.0,648.0,21.0,1
1190.0,208.0,76.0,141.0,61.0,1120.0,44.0,1
1190.0,208.0,76.0,141.0,61.0,1120.0,44.0,1
581.0,88.0,52.0,135.0,14.0,547.0,15.0,1
754.0,133.0,177.0,246.0,13.0,708.0,24.0,1
963.0,204.0,204.0,278.0,28.0,868.0,41.0,1
691.0,108.0,97.0,167.0,29.0,648.0,21.0,1
848.0,190.0,124.0,180.0,50.0,766.0,40.0,1
1057.0,300.0,430.0,254.0,55.0,904.0,90.0,1
963.0,204.0,204.0,278.0,28.0,868.0,41.0,1
754.0,133.0,177.0,246.0,13.0,708.0,24.0,1
1179.0,213.0,95.0,138.0,71.0,1106.0,41.0,1
1190.0,208.0,76.0,141.0,61.0,1120.0,44.0,1
1179.0,213.0,95.0,138.0,71.0,1106.0,41.0,1
1255.0,280.0,295.0,263.0,37.0,1121.0,67.0,1
1179.0,213.0,95.0,138.0,71.0,1106.0,41.0,1
963.0,204.0,204.0,278.0,28.0,868.0,41.0,1
691.0,108.0,97.0,167.0,29.0,648.0,21.0,1
848.0,190.0,124.0,180.0,50.0,766.0,40.0,1
831.0,138.0,134.0,217.0,30.0,775.0,36.0,1
741.0,116.0,120.0,188.0,46.0,699.0,24.0,1
741.0,116.0,120.0,188.0,46.0,699.0,24.0,1
1057.0,300.0,430.0,254.0,55.0,904.0,90.0,1
831.0,138.0,134.0,217.0,30.0,775.0,36.0,1
963.0,204.0,204.0,278.0,28.0,868.0,41.0,1
1057.0,300.0,430.0,254.0,55.0,904.0,90.0,1
581.0,88.0,52.0,135.0,14.0,547.0,15.0,1
963.0,204.0,204.0,278.0,28.0,868.0,41.0,1
1255.0,280.0,295.0,263.0,37.0,1121.0,67.0,1
963.0,204.0,204.0,278.0,28.0,868.0,41.0,1
963.0,204.0,204.0,278.0,28.0,868.0,41.0,1
620.0,101.0,79.0,156.0,29.0,577.0,22.0,1
963.0,204.0,204.0,278.0,28.0,868.0,41.0,1
963.0,204.0,204.0,278.0,28.0,868.0,41.0,1
581.0,88.0,52.0,135.0,14.0,547.0,15.0,1
848.0,190.0,124.0,180.0,50.0,766.0,40.0,1
848.0,190.0,124.0,180.0,50.0,766.0,40.0,1
1057.0,300.0,430.0,254.0,55.0,904.0,90.0,1
1255.0,280.0,295.0,263.0,37.0,1121.0,67.0,1
831.0,138.0,134.0,217.0,30.0,775.0,36.0,1
963.0,204.0,204.0,278.0,28.0,868.0,41.0,1
620.0,101.0,79.0,156.0,29.0,577.0,22.0,1
963.0,204.0,204.0,278.0,28.0,868.0,41.0,1
963.0,204.0,204.0,278.0,28.0,868.0,41.0,1
1057.0,300.0,430.0,254.0,55.0,904.0,90.0,1
12.0,1.0,3.0,0.0,3.0,12.0,0.0,1
848.0,190.0,124.0,180.0,50.0,766.0,40.0,1
963.0,204.0,204.0,278.0,28.0,868.0,41.0,1
620.0,101.0,79.0,156.0,29.0,577.0,22.0,1
1016.0,184.0,141.0,261.0,50.0,945.0,38.0,1
581.0,88.0,52.0,135.0,14.0,547.0,15.0,1
519.0,65.0,73.0,119.0,9.0,484.0,14.0,1
848.0,190.0,124.0,180.0,50.0,766.0,40.0,1
620.0,101.0,79.0,156.0,29.0,577.0,22.0,1
963.0,204.0,204.0,278.0,28.0,868.0,41.0,1
571.0,77.0,65.0,146.0,18.0,534.0,21.0,1
1057.0,300.0,430.0,254.0,55.0,904.0,90.0,1
963.0,204.0,204.0,278.0,28.0,868.0,41.0,1
1255.0,280.0,295.0,263.0,37.0,1121.0,67.0,1
1057.0,300.0,430.0,254.0,55.0,904.0,90.0,1
691.0,108.0,97.0,167.0,29.0,648.0,21.0,1
924.0,136.0,120.0,224.0,36.0,864.0,31.0,1
806.0,143.0,147.0,230.0,31.0,739.0,29.0,1
806.0,143.0,147.0,230.0,31.0,739.0,29.0,1
806.0,143.0,147.0,230.0,31.0,739.0,29.0,1
12.0,1.0,3.0,0.0,3.0,12.0,0.0,1
1255.0,280.0,295.0,263.0,37.0,1121.0,67.0,1
963.0,204.0,204.0,278.0,28.0,868.0,41.0,1
691.0,108.0,97.0,167.0,29.0,648.0,21.0,1
806.0,143.0,147.0,230.0,31.0,739.0,29.0,1
754.0,133.0,177.0,246.0,13.0,708.0,24.0,1
963.0,204.0,204.0,278.0,28.0,868.0,41.0,1
620.0,101.0,79.0,156.0,29.0,577.0,22.0,1
754.0,133.0,177.0,246.0,13.0,708.0,24.0,1
1255.0,280.0,295.0,263.0,37.0,1121.0,67.0,1
963.0,204.0,204.0,278.0,28.0,868.0,41.0,1
620.0,101.0,79.0,156.0,29.0,577.0,22.0,1
963.0,204.0,204.0,278.0,28.0,868.0,41.0,1
1016.0,184.0,141.0,261.0,50.0,945.0,38.0,1
1016.0,184.0,141.0,261.0,50.0,945.0,38.0,1
963.0,204.0,204.0,278.0,28.0,868.0,41.0,1
963.0,204.0,204.0,278.0,28.0,868.0,41.0,1
828.0,204.0,300.0,243.0,54.0,734.0,49.0,1
620.0,101.0,79.0,156.0,29.0,577.0,22.0,1
1016.0,184.0,141.0,261.0,50.0,945.0,38.0,1
1365.0,507.0,552.0,278.0,74.0,1101.0,149.0,1
741.0,116.0,120.0,188.0,46.0,699.0,24.0,1
1255.0,280.0,295.0,263.0,37.0,1121.0,67.0,1
581.0,88.0,52.0,135.0,14.0,547.0,15.0,1
1016.0,184.0,141.0,261.0,50.0,945.0,38.0,1
703.0,127.0,83.0,134.0,34.0,651.0,15.0,1
882.0,138.0,175.0,199.0,33.0,803.0,40.0,1
1255.0,280.0,295.0,263.0,37.0,1121.0,67.0,1
691.0,108.0,97.0,167.0,29.0,648.0,21.0,1
1016.0,184.0,141.0,261.0,50.0,945.0,38.0,1
924.0,136.0,120.0,224.0,36.0,864.0,31.0,1
924.0,136.0,120.0,224.0,36.0,864.0,31.0,1
691.0,108.0,97.0,167.0,29.0,648.0,21.0,1
1255.0,280.0,295.0,263.0,37.0,1121.0,67.0,1
519.0,65.0,73.0,119.0,9.0,484.0,14.0,1
806.0,143.0,147.0,230.0,31.0,739.0,29.0,1
664.0,104.0,103.0,154.0,30.0,610.0,18.0,1
806.0,143.0,147.0,230.0,31.0,739.0,29.0,1
750.0,132.0,150.0,181.0,27.0,696.0,25.0,1
806.0,143.0,147.0,230.0,31.0,739.0,29.0,1
504.0,81.0,54.0,118.0,14.0,474.0,16.0,1
1255.0,280.0,295.0,263.0,37.0,1121.0,67.0,1
806.0,143.0,147.0,230.0,31.0,739.0,29.0,1
1016.0,184.0,141.0,261.0,50.0,945.0,38.0,1
1016.0,184.0,141.0,261.0,50.0,945.0,38.0,1
808.0,156.0,179.0,251.0,37.0,738.0,40.0,1
504.0,81.0,54.0,118.0,14.0,474.0,16.0,1
808.0,156.0,179.0,251.0,37.0,738.0,40.0,1
470.0,78.0,118.0,145.0,18.0,433.0,20.0,1
504.0,81.0,54.0,118.0,14.0,474.0,16.0,1
470.0,78.0,118.0,145.0,18.0,433.0,20.0,1
581.0,88.0,52.0,135.0,14.0,547.0,15.0,1
1373.0,4.0,749.0,290.0,65.0,1315.0,58.0,1
470.0,78.0,118.0,145.0,18.0,433.0,20.0,1
411.0,68.0,29.0,77.0,24.0,380.0,18.0,1
990.0,218.0,268.0,332.0,43.0,889.0,50.0,1
411.0,68.0,29.0,77.0,24.0,380.0,18.0,1
1016.0,184.0,141.0,261.0,50.0,945.0,38.0,1
1255.0,280.0,295.0,263.0,37.0,1121.0,67.0,1
691.0,108.0,97.0,167.0,29.0,648.0,21.0,1
1016.0,184.0,141.0,261.0,50.0,945.0,38.0,1
1016.0,184.0,141.0,261.0,50.0,945.0,38.0,1
1016.0,184.0,141.0,261.0,50.0,945.0,38.0,1
664.0,104.0,103.0,154.0,30.0,610.0,18.0,1
664.0,104.0,103.0,154.0,30.0,610.0,18.0,1
1255.0,280.0,295.0,263.0,37.0,1121.0,67.0,1
1016.0,184.0,141.0,261.0,50.0,945.0,38.0,1
1016.0,184.0,141.0,261.0,50.0,945.0,38.0,1
411.0,68.0,29.0,77.0,24.0,380.0,18.0,1
504.0,81.0,54.0,118.0,14.0,474.0,16.0,1
750.0,132.0,150.0,181.0,27.0,696.0,25.0,1
1016.0,184.0,141.0,261.0,50.0,945.0,38.0,1
1016.0,184.0,141.0,261.0,50.0,945.0,38.0,1
750.0,132.0,150.0,181.0,27.0,696.0,25.0,1
519.0,65.0,73.0,119.0,9.0,484.0,14.0,1
750.0,132.0,150.0,181.0,27.0,696.0,25.0,1
519.0,65.0,73.0,119.0,9.0,484.0,14.0,1
1016.0,184.0,141.0,261.0,50.0,945.0,38.0,1
519.0,65.0,73.0,119.0,9.0,484.0,14.0,1
882.0,138.0,175.0,199.0,33.0,803.0,40.0,1
519.0,65.0,73.0,119.0,9.0,484.0,14.0,1
519.0,65.0,73.0,119.0,9.0,484.0,14.0,1
750.0,132.0,150.0,181.0,27.0,696.0,25.0,1
1016.0,184.0,141.0,261.0,50.0,945.0,38.0,1
1016.0,184.0,141.0,261.0,50.0,945.0,38.0,1
1016.0,184.0,141.0,261.0,50.0,945.0,38.0,1
1016.0,184.0,141.0,261.0,50.0,945.0,38.0,1
519.0,65.0,73.0,119.0,9.0,484.0,14.0,1
571.0,77.0,65.0,146.0,18.0,534.0,21.0,1
808.0,156.0,179.0,251.0,37.0,738.0,40.0,1
504.0,81.0,54.0,118.0,14.0,474.0,16.0,1
808.0,156.0,179.0,251.0,37.0,738.0,40.0,1
882.0,138.0,175.0,199.0,33.0,803.0,40.0,1
470.0,78.0,118.0,145.0,18.0,433.0,20.0,1
1016.0,184.0,141.0,261.0,50.0,945.0,38.0,1
949.0,165.0,106.0,170.0,31.0,862.0,44.0,1
949.0,165.0,106.0,170.0,31.0,862.0,44.0,1
1373.0,4.0,749.0,290.0,65.0,1315.0,58.0,1
470.0,78.0,118.0,145.0,18.0,433.0,20.0,1
470.0,78.0,118.0,145.0,18.0,433.0,20.0,1
990.0,218.0,268.0,332.0,43.0,889.0,50.0,1
1016.0,184.0,141.0,261.0,50.0,945.0,38.0,1
882.0,138.0,175.0,199.0,33.0,803.0,40.0,1
1255.0,280.0,295.0,263.0,37.0,1121.0,67.0,1
1255.0,280.0,295.0,263.0,37.0,1121.0,67.0,1
949.0,165.0,106.0,170.0,31.0,862.0,44.0,1
1016.0,184.0,141.0,261.0,50.0,945.0,38.0,1
882.0,138.0,175.0,199.0,33.0,803.0,40.0,1
1255.0,280.0,295.0,263.0,37.0,1121.0,67.0,1
882.0,138.0,175.0,199.0,33.0,803.0,40.0,1
1016.0,184.0,141.0,261.0,50.0,945.0,38.0,1
1016.0,184.0,141.0,261.0,50.0,945.0,38.0,1
882.0,138.0,175.0,199.0,33.0,803.0,40.0,1
664.0,104.0,103.0,154.0,30.0,610.0,18.0,1
664.0,104.0,103.0,154.0,30.0,610.0,18.0,1
794.0,104.0,122.0,175.0,38.0,736.0,27.0,1
882.0,138.0,175.0,199.0,33.0,803.0,40.0,1
750.0,132.0,150.0,181.0,27.0,696.0,25.0,1
750.0,132.0,150.0,181.0,27.0,696.0,25.0,1
882.0,138.0,175.0,199.0,33.0,803.0,40.0,1
750.0,132.0,150.0,181.0,27.0,696.0,25.0,1
882.0,138.0,175.0,199.0,33.0,803.0,40.0,1
750.0,132.0,150.0,181.0,27.0,696.0,25.0,1
571.0,77.0,65.0,146.0,18.0,534.0,21.0,1
794.0,104.0,122.0,175.0,38.0,736.0,27.0,1
882.0,138.0,175.0,199.0,33.0,803.0,40.0,1
808.0,156.0,179.0,251.0,37.0,738.0,40.0,1
949.0,165.0,106.0,170.0,31.0,862.0,44.0,1
808.0,156.0,179.0,251.0,37.0,738.0,40.0,1
470.0,78.0,118.0,145.0,18.0,433.0,20.0,1
882.0,138.0,175.0,199.0,33.0,803.0,40.0,1
949.0,165.0,106.0,170.0,31.0,862.0,44.0,1
794.0,104.0,122.0,175.0,38.0,736.0,27.0,1
5.0,0.0,4.0,0.0,0.0,3.0,2.0,1
1365.0,507.0,552.0,278.0,74.0,1101.0,149.0,1
470.0,78.0,118.0,145.0,18.0,433.0,20.0,1
470.0,78.0,118.0,145.0,18.0,433.0,20.0,1
990.0,218.0,268.0,332.0,43.0,889.0,50.0,1
794.0,104.0,122.0,175.0,38.0,736.0,27.0,1
1016.0,184.0,141.0,261.0,50.0,945.0,38.0,1
882.0,138.0,175.0,199.0,33.0,803.0,40.0,1
794.0,104.0,122.0,175.0,38.0,736.0,27.0,1
949.0,165.0,106.0,170.0,31.0,862.0,44.0,1
882.0,138.0,175.0,199.0,33.0,803.0,40.0,1
794.0,104.0,122.0,175.0,38.0,736.0,27.0,1
882.0,138.0,175.0,199.0,33.0,803.0,40.0,1
571.0,77.0,65.0,146.0,18.0,534.0,21.0,1
1179.0,213.0,95.0,138.0,71.0,1106.0,41.0,1
750.0,132.0,150.0,181.0,27.0,696.0,25.0,1
750.0,132.0,150.0,181.0,27.0,696.0,25.0,1
571.0,77.0,65.0,146.0,18.0,534.0,21.0,1
664.0,104.0,103.0,154.0,30.0,610.0,18.0,1
750.0,132.0,150.0,181.0,27.0,696.0,25.0,1
750.0,132.0,150.0,181.0,27.0,696.0,25.0,1
794.0,104.0,122.0,175.0,38.0,736.0,27.0,1
664.0,104.0,103.0,154.0,30.0,610.0,18.0,1
750.0,132.0,150.0,181.0,27.0,696.0,25.0,1
750.0,132.0,150.0,181.0,27.0,696.0,25.0,1
664.0,104.0,103.0,154.0,30.0,610.0,18.0,1
808.0,156.0,179.0,251.0,37.0,738.0,40.0,1
757.0,161.0,179.0,183.0,27.0,696.0,32.0,1
1179.0,213.0,95.0,138.0,71.0,1106.0,41.0,1
808.0,156.0,179.0,251.0,37.0,738.0,40.0,1
634.0,87.0,102.0,184.0,22.0,593.0,24.0,1
794.0,104.0,122.0,175.0,38.0,736.0,27.0,1
498.0,72.0,75.0,123.0,17.0,459.0,18.0,1
1016.0,184.0,141.0,261.0,50.0,945.0,38.0,1
470.0,78.0,118.0,145.0,18.0,433.0,20.0,1
846.0,141.0,110.0,173.0,36.0,787.0,26.0,1
846.0,141.0,110.0,173.0,36.0,787.0,26.0,1
634.0,87.0,102.0,184.0,22.0,593.0,24.0,1
794.0,104.0,122.0,175.0,38.0,736.0,27.0,1
470.0,78.0,118.0,145.0,18.0,433.0,20.0,1
470.0,78.0,118.0,145.0,18.0,433.0,20.0,1
1045.0,206.0,250.0,314.0,47.0,941.0,57.0,1
498.0,72.0,75.0,123.0,17.0,459.0,18.0,1
634.0,87.0,102.0,184.0,22.0,593.0,24.0,1
498.0,72.0,75.0,123.0,17.0,459.0,18.0,1
634.0,87.0,102.0,184.0,22.0,593.0,24.0,1
5.0,0.0,4.0,0.0,0.0,3.0,2.0,1
668.0,82.0,76.0,210.0,17.0,627.0,17.0,1
5.0,0.0,4.0,0.0,0.0,3.0,2.0,1
668.0,82.0,76.0,210.0,17.0,627.0,17.0,1
1179.0,213.0,95.0,138.0,71.0,1106.0,41.0,1
846.0,141.0,110.0,173.0,36.0,787.0,26.0,1
757.0,161.0,179.0,183.0,27.0,696.0,32.0,1
757.0,161.0,179.0,183.0,27.0,696.0,32.0,1
704.0,91.0,131.0,218.0,10.0,660.0,24.0,1
757.0,161.0,179.0,183.0,27.0,696.0,32.0,1
704.0,91.0,131.0,218.0,10.0,660.0,24.0,1
757.0,161.0,179.0,183.0,27.0,696.0,32.0,1
757.0,161.0,179.0,183.0,27.0,696.0,32.0,1
704.0,91.0,131.0,218.0,10.0,660.0,24.0,1
846.0,141.0,110.0,173.0,36.0,787.0,26.0,1
757.0,161.0,179.0,183.0,27.0,696.0,32.0,1
757.0,161.0,179.0,183.0,27.0,696.0,32.0,1
841.0,125.0,121.0,260.0,16.0,803.0,13.0,1
634.0,87.0,102.0,184.0,22.0,593.0,24.0,1
757.0,161.0,179.0,183.0,27.0,696.0,32.0,1
757.0,161.0,179.0,183.0,27.0,696.0,32.0,1
634.0,87.0,102.0,184.0,22.0,593.0,24.0,1
757.0,161.0,179.0,183.0,27.0,696.0,32.0,1
846.0,141.0,110.0,173.0,36.0,787.0,26.0,1
358.0,50.0,42.0,78.0,10.0,331.0,18.0,1
841.0,125.0,121.0,260.0,16.0,803.0,13.0,1
794.0,104.0,122.0,175.0,38.0,736.0,27.0,1
5.0,0.0,4.0,0.0,0.0,3.0,2.0,1
5.0,0.0,4.0,0.0,0.0,3.0,2.0,1
5.0,0.0,4.0,0.0,0.0,3.0,2.0,1
634.0,87.0,102.0,184.0,22.0,593.0,24.0,1
5.0,0.0,4.0,0.0,0.0,3.0,2.0,1
358.0,50.0,42.0,78.0,10.0,331.0,18.0,1
634.0,87.0,102.0,184.0,22.0,593.0,24.0,1
668.0,82.0,76.0,210.0,17.0,627.0,17.0,1
5.0,0.0,4.0,0.0,0.0,3.0,2.0,1
5.0,0.0,4.0,0.0,0.0,3.0,2.0,1
5.0,0.0,4.0,0.0,0.0,3.0,2.0,1
668.0,82.0,76.0,210.0,17.0,627.0,17.0,1
846.0,141.0,110.0,173.0,36.0,787.0,26.0,1
704.0,91.0,131.0,218.0,10.0,660.0,24.0,1
704.0,91.0,131.0,218.0,10.0,660.0,24.0,1
704.0,91.0,131.0,218.0,10.0,660.0,24.0,1
846.0,141.0,110.0,173.0,36.0,787.0,26.0,1
841.0,125.0,121.0,260.0,16.0,803.0,13.0,1
841.0,125.0,121.0,260.0,16.0,803.0,13.0,1
841.0,125.0,121.0,260.0,16.0,803.0,13.0,1
322.0,32.0,47.0,82.0,9.0,304.0,12.0,1
841.0,125.0,121.0,260.0,16.0,803.0,13.0,1
665.0,95.0,112.0,147.0,23.0,627.0,19.0,1
841.0,125.0,121.0,260.0,16.0,803.0,13.0,1
846.0,141.0,110.0,173.0,36.0,787.0,26.0,1
846.0,141.0,110.0,173.0,36.0,787.0,26.0,1
841.0,125.0,121.0,260.0,16.0,803.0,13.0,1
841.0,125.0,121.0,260.0,16.0,803.0,13.0,1
322.0,32.0,47.0,82.0,9.0,304.0,12.0,1
794.0,104.0,122.0,175.0,38.0,736.0,27.0,1
1045.0,206.0,250.0,314.0,47.0,941.0,57.0,1
665.0,95.0,112.0,147.0,23.0,627.0,19.0,1
322.0,32.0,47.0,82.0,9.0,304.0,12.0,1
665.0,95.0,112.0,147.0,23.0,627.0,19.0,1
794.0,104.0,122.0,175.0,38.0,736.0,27.0,1
322.0,32.0,47.0,82.0,9.0,304.0,12.0,1
743.0,121.0,115.0,203.0,26.0,691.0,32.0,1
1179.0,213.0,95.0,138.0,71.0,1106.0,41.0,1
668.0,82.0,76.0,210.0,17.0,627.0,17.0,1
1124.0,358.0,407.0,236.0,94.0,940.0,110.0,1
1365.0,507.0,552.0,278.0,74.0,1101.0,149.0,1
668.0,82.0,76.0,210.0,17.0,627.0,17.0,1
743.0,121.0,115.0,203.0,26.0,691.0,32.0,1
411.0,50.0,41.0,90.0,8.0,390.0,10.0,1
743.0,121.0,115.0,203.0,26.0,691.0,32.0,1
743.0,121.0,115.0,203.0,26.0,691.0,32.0,1
665.0,95.0,112.0,147.0,23.0,627.0,19.0,1
665.0,95.0,112.0,147.0,23.0,627.0,19.0,1
743.0,121.0,115.0,203.0,26.0,691.0,32.0,1
665.0,95.0,112.0,147.0,23.0,627.0,19.0,1
704.0,91.0,131.0,218.0,10.0,660.0,24.0,1
1016.0,184.0,141.0,261.0,50.0,945.0,38.0,1
1016.0,184.0,141.0,261.0,50.0,945.0,38.0,1
743.0,121.0,115.0,203.0,26.0,691.0,32.0,1
672.0,78.0,77.0,148.0,26.0,640.0,16.0,1
743.0,121.0,115.0,203.0,26.0,691.0,32.0,1
672.0,78.0,77.0,148.0,26.0,640.0,16.0,1
743.0,121.0,115.0,203.0,26.0,691.0,32.0,1
411.0,50.0,41.0,90.0,8.0,390.0,10.0,1
743.0,121.0,115.0,203.0,26.0,691.0,32.0,1
672.0,78.0,77.0,148.0,26.0,640.0,16.0,1
704.0,91.0,131.0,218.0,10.0,660.0,24.0,1
672.0,78.0,77.0,148.0,26.0,640.0,16.0,1
411.0,50.0,41.0,90.0,8.0,390.0,10.0,1
