ID,radio_censal,punto_tipo,poblacion,hogares,desocupado,0-14,65_mas,inicial,primario,egb,secundario,polimodal,superior,universitario,post_universitario,lee_y _esc,NoLee_ni_e,hacinamiento,sin_agua,sin_cloaca,densidad_comercial,microzonificacion,macrozonificacion,x,y,index,clasificacion
I741,500070203.0,Intersercción,1123.0,349.0,43.0,218.0,203.0,26.0,282.0,77.0,345.0,48.0,102.0,170.0,7.0,1037.0,43.0,4.0,0.0,0.0,6.0,Residencial urbano,Urbano,"-68,82038254","-32,86952085",814,1.0
I742,500071108.0,Intersercción,985.0,375.0,38.0,161.0,145.0,28.0,166.0,47.0,198.0,47.0,120.0,312.0,15.0,915.0,35.0,1.0,0.0,3.0,40.0,Residencial urbano,Urbano,"-68,84899629","-32,86957669",815,1.0
I743,500070208.0,Intersercción,585.0,209.0,17.0,90.0,88.0,12.0,91.0,36.0,148.0,25.0,84.0,159.0,6.0,556.0,11.0,2.0,0.0,0.0,32.0,Residencial urbano,Urbano,"-68,83260584","-32,86956485",816,0.0
I744,500071007.0,Intersercción,612.0,241.0,27.0,125.0,81.0,19.0,111.0,29.0,172.0,28.0,85.0,117.0,10.0,553.0,27.0,0.0,1.0,7.0,5.0,Residencial urbano,Urbano,"-68,85907471","-32,86961001",817,1.0
I745,500071010.0,Intersercción,1376.0,332.0,67.0,429.0,105.0,73.0,613.0,68.0,359.0,48.0,22.0,30.0,0.0,1157.0,116.0,20.0,0.0,8.0,2.0,Residencial urbano,Urbano,"-68,86922253","-32,86962652",818,1.0
I746,500070203.0,Intersercción,1123.0,349.0,43.0,218.0,203.0,26.0,282.0,77.0,345.0,48.0,102.0,170.0,7.0,1037.0,43.0,4.0,0.0,0.0,5.0,Residencial urbano,Urbano,"-68,8190789","-32,86956405",819,1.0
I747,500071011.0,Intersercción,745.0,188.0,18.0,213.0,55.0,29.0,317.0,36.0,201.0,20.0,20.0,22.0,1.0,626.0,58.0,20.0,0.0,4.0,2.0,Residencial urbano,Urbano,"-68,86428613","-32,8696393",820,1.0
I748,500071011.0,Intersercción,745.0,188.0,18.0,213.0,55.0,29.0,317.0,36.0,201.0,20.0,20.0,22.0,1.0,626.0,58.0,20.0,0.0,4.0,3.0,Residencial urbano,Urbano,"-68,86350615","-32,86963845",821,1.0
I749,500491013.0,Intersercción,730.0,231.0,21.0,137.0,126.0,23.0,153.0,31.0,236.0,19.0,69.0,151.0,2.0,669.0,34.0,2.0,0.0,3.0,3.0,Residencial urbano,Urbano,"-68,81809581","-32,86960771",822,1.0
I750,500070207.0,Intersercción,785.0,233.0,23.0,115.0,110.0,16.0,154.0,52.0,214.0,30.0,80.0,179.0,13.0,724.0,29.0,2.0,0.0,0.0,15.0,Residencial urbano,Urbano,"-68,83190051","-32,86963604",823,0.0
I753,500071001.0,Intersercción,1179.0,326.0,30.0,213.0,85.0,43.0,95.0,94.0,138.0,71.0,86.0,549.0,67.0,1106.0,41.0,0.0,71.0,11.0,0.0,Residencial suburbano,Interfaz,"-68,89130316","-32,86919746",826,1.0
I754,500071001.0,Intersercción,1179.0,326.0,30.0,213.0,85.0,43.0,95.0,94.0,138.0,71.0,86.0,549.0,67.0,1106.0,41.0,0.0,71.0,11.0,0.0,Residencial suburbano,Interfaz,"-68,89146813","-32,86976502",827,1.0
I755,500071010.0,Intersercción,1376.0,332.0,67.0,429.0,105.0,73.0,613.0,68.0,359.0,48.0,22.0,30.0,0.0,1157.0,116.0,20.0,0.0,8.0,2.0,Residencial urbano,Urbano,"-68,86815388","-32,86974262",828,1.0
I756,500071009.0,Intersercción,1259.0,325.0,107.0,361.0,98.0,53.0,517.0,78.0,335.0,72.0,37.0,52.0,1.0,1101.0,83.0,11.0,2.0,11.0,2.0,Residencial urbano,Urbano,"-68,86492703","-32,86976623",829,1.0
I757,500070707.0,Intersercción,666.0,234.0,18.0,91.0,115.0,12.0,81.0,39.0,165.0,42.0,81.0,200.0,13.0,625.0,14.0,1.0,0.0,0.0,15.0,Residencial urbano,Urbano,"-68,84196538","-32,86975736",830,0.0
I758,500071020.0,Intersercción,848.0,259.0,39.0,190.0,97.0,35.0,124.0,80.0,180.0,50.0,78.0,225.0,22.0,766.0,40.0,1.0,0.0,23.0,2.0,Residencial urbano,Urbano,"-68,87937285","-32,86980804",831,1.0
I759,500070708.0,Intersercción,485.0,173.0,23.0,67.0,97.0,13.0,68.0,17.0,131.0,24.0,70.0,129.0,4.0,448.0,21.0,1.0,0.0,2.0,38.0,Residencial urbano,Urbano,"-68,83530874","-32,86975779",832,0.0
I760,500070207.0,Intersercción,785.0,233.0,23.0,115.0,110.0,16.0,154.0,52.0,214.0,30.0,80.0,179.0,13.0,724.0,29.0,2.0,0.0,0.0,6.0,Residencial urbano,Urbano,"-68,83043641","-32,86978735",833,0.0
I761,500071108.0,Intersercción,985.0,375.0,38.0,161.0,145.0,28.0,166.0,47.0,198.0,47.0,120.0,312.0,15.0,915.0,35.0,1.0,0.0,3.0,33.0,Residencial urbano,Urbano,"-68,84773507","-32,86981862",834,1.0
I762,500070708.0,Intersercción,485.0,173.0,23.0,67.0,97.0,13.0,68.0,17.0,131.0,24.0,70.0,129.0,4.0,448.0,21.0,1.0,0.0,2.0,19.0,Residencial urbano,Urbano,"-68,83663355","-32,86981363",835,0.0
I768,500071001.0,Intersercción,1179.0,326.0,30.0,213.0,85.0,43.0,95.0,94.0,138.0,71.0,86.0,549.0,67.0,1106.0,41.0,0.0,71.0,11.0,1.0,Residencial suburbano,Interfaz,"-68,89454274","-32,86854902",841,1.0
I769,500071010.0,Intersercción,1376.0,332.0,67.0,429.0,105.0,73.0,613.0,68.0,359.0,48.0,22.0,30.0,0.0,1157.0,116.0,20.0,0.0,8.0,2.0,Residencial urbano,Urbano,"-68,86870932","-32,86986043",842,1.0
I770,500070707.0,Intersercción,666.0,234.0,18.0,91.0,115.0,12.0,81.0,39.0,165.0,42.0,81.0,200.0,13.0,625.0,14.0,1.0,0.0,0.0,20.0,Residencial urbano,Urbano,"-68,84067234","-32,86985491",843,0.0
I771,500070709.0,Intersercción,452.0,169.0,24.0,49.0,92.0,8.0,55.0,19.0,102.0,18.0,56.0,174.0,12.0,439.0,8.0,0.0,0.0,0.0,23.0,Residencial urbano,Urbano,"-68,83794768","-32,86986944",844,0.0
I772,500071011.0,Intersercción,745.0,188.0,18.0,213.0,55.0,29.0,317.0,36.0,201.0,20.0,20.0,22.0,1.0,626.0,58.0,20.0,0.0,4.0,2.0,Residencial urbano,Urbano,"-68,86398649","-32,86994555",845,1.0
I773,500070709.0,Intersercción,452.0,169.0,24.0,49.0,92.0,8.0,55.0,19.0,102.0,18.0,56.0,174.0,12.0,439.0,8.0,0.0,0.0,0.0,28.0,Residencial urbano,Urbano,"-68,83925115","-32,86991621",846,0.0
I774,500071009.0,Intersercción,1259.0,325.0,107.0,361.0,98.0,53.0,517.0,78.0,335.0,72.0,37.0,52.0,1.0,1101.0,83.0,11.0,2.0,11.0,2.0,Residencial urbano,Urbano,"-68,86547167","-32,86995617",847,1.0
I775,500070707.0,Intersercción,666.0,234.0,18.0,91.0,115.0,12.0,81.0,39.0,165.0,42.0,81.0,200.0,13.0,625.0,14.0,1.0,0.0,0.0,27.0,Residencial urbano,Urbano,"-68,83968921","-32,86992579",848,0.0
I776,500070707.0,Intersercción,666.0,234.0,18.0,91.0,115.0,12.0,81.0,39.0,165.0,42.0,81.0,200.0,13.0,625.0,14.0,1.0,0.0,0.0,28.0,Residencial urbano,Urbano,"-68,83940072","-32,86992542",849,0.0
I777,500071020.0,Intersercción,848.0,259.0,39.0,190.0,97.0,35.0,124.0,80.0,180.0,50.0,78.0,225.0,22.0,766.0,40.0,1.0,0.0,23.0,1.0,Residencial urbano,Urbano,"-68,87849646","-32,86997852",850,1.0
I778,500071010.0,Intersercción,1376.0,332.0,67.0,429.0,105.0,73.0,613.0,68.0,359.0,48.0,22.0,30.0,0.0,1157.0,116.0,20.0,0.0,8.0,2.0,Residencial urbano,Urbano,"-68,86926477","-32,86996921",851,1.0
I779,500070206.0,Intersercción,1053.0,354.0,38.0,231.0,145.0,37.0,261.0,66.0,290.0,44.0,118.0,170.0,8.0,965.0,43.0,5.0,0.0,2.0,11.0,Residencial urbano,Urbano,"-68,8291219","-32,86992983",852,1.0
I780,500071019.0,Intersercción,1190.0,351.0,23.0,208.0,113.0,43.0,76.0,103.0,141.0,61.0,93.0,576.0,66.0,1120.0,44.0,0.0,66.0,3.0,1.0,Residencial suburbano,Interfaz,"-68,88382179","-32,87004372",853,1.0
I781,500070208.0,Intersercción,585.0,209.0,17.0,90.0,88.0,12.0,91.0,36.0,148.0,25.0,84.0,159.0,6.0,556.0,11.0,2.0,0.0,0.0,57.0,Comercial,Altamente urbano,"-68,8339514","-32,86995437",854,0.0
I782,500071010.0,Intersercción,1376.0,332.0,67.0,429.0,105.0,73.0,613.0,68.0,359.0,48.0,22.0,30.0,0.0,1157.0,116.0,20.0,0.0,8.0,1.0,Residencial urbano,Urbano,"-68,87076054","-32,8700429",855,1.0
I783,500071010.0,Intersercción,1376.0,332.0,67.0,429.0,105.0,73.0,613.0,68.0,359.0,48.0,22.0,30.0,0.0,1157.0,116.0,20.0,0.0,8.0,1.0,Residencial urbano,Urbano,"-68,87052546","-32,87005167",856,1.0
I784,500071108.0,Intersercción,985.0,375.0,38.0,161.0,145.0,28.0,166.0,47.0,198.0,47.0,120.0,312.0,15.0,915.0,35.0,1.0,0.0,3.0,17.0,Residencial urbano,Urbano,"-68,84648453","-32,87006055",857,1.0
I785,500071010.0,Intersercción,1376.0,332.0,67.0,429.0,105.0,73.0,613.0,68.0,359.0,48.0,22.0,30.0,0.0,1157.0,116.0,20.0,0.0,8.0,1.0,Residencial urbano,Urbano,"-68,86989499","-32,8700961",858,1.0
I786,500070206.0,Intersercción,1053.0,354.0,38.0,231.0,145.0,37.0,261.0,66.0,290.0,44.0,118.0,170.0,8.0,965.0,43.0,5.0,0.0,2.0,14.0,Residencial urbano,Urbano,"-68,82745476","-32,87008985",859,1.0
I787,500071020.0,Intersercción,848.0,259.0,39.0,190.0,97.0,35.0,124.0,80.0,180.0,50.0,78.0,225.0,22.0,766.0,40.0,1.0,0.0,23.0,0.0,Residencial urbano,Urbano,"-68,877588","-32,87015797",860,1.0
I788,500070206.0,Intersercción,1053.0,354.0,38.0,231.0,145.0,37.0,261.0,66.0,290.0,44.0,118.0,170.0,8.0,965.0,43.0,5.0,0.0,2.0,13.0,Residencial urbano,Urbano,"-68,82696322","-32,8701072",861,1.0
I789,500071009.0,Intersercción,1259.0,325.0,107.0,361.0,98.0,53.0,517.0,78.0,335.0,72.0,37.0,52.0,1.0,1101.0,83.0,11.0,2.0,11.0,1.0,Residencial urbano,Urbano,"-68,86609108","-32,87016423",862,1.0
I790,500071019.0,Intersercción,1190.0,351.0,23.0,208.0,113.0,43.0,76.0,103.0,141.0,61.0,93.0,576.0,66.0,1120.0,44.0,0.0,66.0,3.0,2.0,Residencial suburbano,Interfaz,"-68,8829197","-32,87019914",863,1.0
I791,500070203.0,Intersercción,1123.0,349.0,43.0,218.0,203.0,26.0,282.0,77.0,345.0,48.0,102.0,170.0,7.0,1037.0,43.0,4.0,0.0,0.0,10.0,Residencial urbano,Urbano,"-68,82577715","-32,87013261",864,1.0
I792,500070203.0,Intersercción,1123.0,349.0,43.0,218.0,203.0,26.0,282.0,77.0,345.0,48.0,102.0,170.0,7.0,1037.0,43.0,4.0,0.0,0.0,9.0,Residencial urbano,Urbano,"-68,82445218","-32,87015781",865,1.0
I793,500070203.0,Intersercción,1123.0,349.0,43.0,218.0,203.0,26.0,282.0,77.0,345.0,48.0,102.0,170.0,7.0,1037.0,43.0,4.0,0.0,0.0,10.0,Residencial urbano,Urbano,"-68,82302038","-32,87017382",866,1.0
I795,500070203.0,Intersercción,1123.0,349.0,43.0,218.0,203.0,26.0,282.0,77.0,345.0,48.0,102.0,170.0,7.0,1037.0,43.0,4.0,0.0,0.0,9.0,Residencial urbano,Urbano,"-68,82175953","-32,87019007",868,1.0
I796,500070203.0,Intersercción,1123.0,349.0,43.0,218.0,203.0,26.0,282.0,77.0,345.0,48.0,102.0,170.0,7.0,1037.0,43.0,4.0,0.0,0.0,7.0,Residencial urbano,Urbano,"-68,82045591","-32,87022427",869,1.0
I797,500071109.0,Intersercción,676.0,230.0,15.0,76.0,146.0,20.0,88.0,3.0,151.0,30.0,73.0,270.0,14.0,639.0,17.0,0.0,0.0,0.0,10.0,Residencial urbano,Urbano,"-68,85240355","-32,87029309",870,0.0
I798,500070203.0,Intersercción,1123.0,349.0,43.0,218.0,203.0,26.0,282.0,77.0,345.0,48.0,102.0,170.0,7.0,1037.0,43.0,4.0,0.0,0.0,4.0,Residencial urbano,Urbano,"-68,81915231","-32,87024944",871,1.0
I799,500071020.0,Intersercción,848.0,259.0,39.0,190.0,97.0,35.0,124.0,80.0,180.0,50.0,78.0,225.0,22.0,766.0,40.0,1.0,0.0,23.0,0.0,Residencial urbano,Urbano,"-68,87669024","-32,87032841",872,1.0
I800,500071109.0,Intersercción,676.0,230.0,15.0,76.0,146.0,20.0,88.0,3.0,151.0,30.0,73.0,270.0,14.0,639.0,17.0,0.0,0.0,0.0,9.0,Residencial urbano,Urbano,"-68,85165558","-32,87031024",873,0.0
I802,500071001.0,Intersercción,1179.0,326.0,30.0,213.0,85.0,43.0,95.0,94.0,138.0,71.0,86.0,549.0,67.0,1106.0,41.0,0.0,71.0,11.0,0.0,Residencial suburbano,Interfaz,"-68,89148245","-32,8698151",875,1.0
I803,500071001.0,Intersercción,1179.0,326.0,30.0,213.0,85.0,43.0,95.0,94.0,138.0,71.0,86.0,549.0,67.0,1106.0,41.0,0.0,71.0,11.0,0.0,Residencial suburbano,Interfaz,"-68,89163836","-32,87036028",876,1.0
I804,500071109.0,Intersercción,676.0,230.0,15.0,76.0,146.0,20.0,88.0,3.0,151.0,30.0,73.0,270.0,14.0,639.0,17.0,0.0,0.0,0.0,12.0,Residencial urbano,Urbano,"-68,85311938","-32,87033001",877,0.0
I805,500071108.0,Intersercción,985.0,375.0,38.0,161.0,145.0,28.0,166.0,47.0,198.0,47.0,120.0,312.0,15.0,915.0,35.0,1.0,0.0,3.0,9.0,Residencial urbano,Urbano,"-68,84511642","-32,87032035",878,1.0
I807,500071019.0,Intersercción,1190.0,351.0,23.0,208.0,113.0,43.0,76.0,103.0,141.0,61.0,93.0,576.0,66.0,1120.0,44.0,0.0,66.0,3.0,0.0,Residencial suburbano,Interfaz,"-68,88535563","-32,87037272",880,1.0
I808,500071019.0,Intersercción,1190.0,351.0,23.0,208.0,113.0,43.0,76.0,103.0,141.0,61.0,93.0,576.0,66.0,1120.0,44.0,0.0,66.0,3.0,0.0,Residencial suburbano,Interfaz,"-68,88536455","-32,87040486",881,1.0
I809,500071019.0,Intersercción,1190.0,351.0,23.0,208.0,113.0,43.0,76.0,103.0,141.0,61.0,93.0,576.0,66.0,1120.0,44.0,0.0,66.0,3.0,0.0,Residencial suburbano,Interfaz,"-68,88535994","-32,87040582",882,1.0
I810,500071010.0,Intersercción,1376.0,332.0,67.0,429.0,105.0,73.0,613.0,68.0,359.0,48.0,22.0,30.0,0.0,1157.0,116.0,20.0,0.0,8.0,1.0,Residencial urbano,Urbano,"-68,86672119","-32,87036327",883,1.0
I811,500071108.0,Intersercción,985.0,375.0,38.0,161.0,145.0,28.0,166.0,47.0,198.0,47.0,120.0,312.0,15.0,915.0,35.0,1.0,0.0,3.0,9.0,Residencial urbano,Urbano,"-68,85099306","-32,87034552",884,1.0
I812,500071109.0,Intersercción,676.0,230.0,15.0,76.0,146.0,20.0,88.0,3.0,151.0,30.0,73.0,270.0,14.0,639.0,17.0,0.0,0.0,0.0,15.0,Residencial urbano,Urbano,"-68,85391","-32,870367",885,0.0
I813,500070706.0,Intersercción,784.0,305.0,27.0,106.0,122.0,18.0,116.0,26.0,194.0,29.0,109.0,236.0,18.0,735.0,23.0,1.0,5.0,0.0,9.0,Comercial,Altamente urbano,"-68,84489197","-32,87035614",886,0.0
I814,500071108.0,Intersercción,985.0,375.0,38.0,161.0,145.0,28.0,166.0,47.0,198.0,47.0,120.0,312.0,15.0,915.0,35.0,1.0,0.0,3.0,12.0,Residencial urbano,Urbano,"-68,85029847","-32,87038978",887,1.0
I815,500071109.0,Intersercción,676.0,230.0,15.0,76.0,146.0,20.0,88.0,3.0,151.0,30.0,73.0,270.0,14.0,639.0,17.0,0.0,0.0,0.0,17.0,Residencial urbano,Urbano,"-68,85474334","-32,87041305",888,0.0
I816,500070711.0,Intersercción,924.0,354.0,20.0,136.0,201.0,34.0,120.0,46.0,224.0,36.0,105.0,302.0,17.0,864.0,31.0,0.0,0.0,3.0,40.0,Residencial urbano,Urbano,"-68,83547846","-32,87042527",889,1.0
I819,500071001.0,Intersercción,1179.0,326.0,30.0,213.0,85.0,43.0,95.0,94.0,138.0,71.0,86.0,549.0,67.0,1106.0,41.0,0.0,71.0,11.0,1.0,Residencial suburbano,Interfaz,"-68,89470621","-32,86916531",892,1.0
I823,500070711.0,Intersercción,924.0,354.0,20.0,136.0,201.0,34.0,120.0,46.0,224.0,36.0,105.0,302.0,17.0,864.0,31.0,0.0,0.0,3.0,21.0,Residencial urbano,Urbano,"-68,83680334","-32,87045405",896,1.0
I824,500070208.0,Intersercción,585.0,209.0,17.0,90.0,88.0,12.0,91.0,36.0,148.0,25.0,84.0,159.0,6.0,556.0,11.0,2.0,0.0,0.0,60.0,Comercial,Altamente urbano,"-68,83408938","-32,87045048",897,0.0
I825,500071109.0,Intersercción,676.0,230.0,15.0,76.0,146.0,20.0,88.0,3.0,151.0,30.0,73.0,270.0,14.0,639.0,17.0,0.0,0.0,0.0,12.0,Residencial urbano,Urbano,"-68,85570485","-32,87049532",898,0.0
I826,500071010.0,Intersercción,1376.0,332.0,67.0,429.0,105.0,73.0,613.0,68.0,359.0,48.0,22.0,30.0,0.0,1157.0,116.0,20.0,0.0,8.0,1.0,Residencial urbano,Urbano,"-68,86729792","-32,8705352",899,1.0
I827,500071012.0,Intersercción,583.0,250.0,10.0,137.0,93.0,32.0,103.0,38.0,186.0,22.0,51.0,95.0,8.0,514.0,36.0,0.0,0.0,9.0,2.0,Residencial urbano,Urbano,"-68,86107808","-32,86959216",900,0.0
I828,500071109.0,Intersercción,676.0,230.0,15.0,76.0,146.0,20.0,88.0,3.0,151.0,30.0,73.0,270.0,14.0,639.0,17.0,0.0,0.0,0.0,8.0,Residencial urbano,Urbano,"-68,85644201","-32,87055929",901,0.0
I829,500070706.0,Intersercción,784.0,305.0,27.0,106.0,122.0,18.0,116.0,26.0,194.0,29.0,109.0,236.0,18.0,735.0,23.0,1.0,5.0,0.0,16.0,Comercial,Altamente urbano,"-68,84365218","-32,87055297",902,0.0
I830,500070208.0,Intersercción,585.0,209.0,17.0,90.0,88.0,12.0,91.0,36.0,148.0,25.0,84.0,159.0,6.0,556.0,11.0,2.0,0.0,0.0,51.0,Residencial urbano,Urbano,"-68,83333058","-32,87053964",903,0.0
I831,500070706.0,Intersercción,784.0,305.0,27.0,106.0,122.0,18.0,116.0,26.0,194.0,29.0,109.0,236.0,18.0,735.0,23.0,1.0,5.0,0.0,16.0,Comercial,Altamente urbano,"-68,84354532","-32,87056185",904,0.0
I832,500070706.0,Intersercción,784.0,305.0,27.0,106.0,122.0,18.0,116.0,26.0,194.0,29.0,109.0,236.0,18.0,735.0,23.0,1.0,5.0,0.0,17.0,Comercial,Altamente urbano,"-68,84351326","-32,87056181",905,0.0
I833,500071108.0,Intersercción,985.0,375.0,38.0,161.0,145.0,28.0,166.0,47.0,198.0,47.0,120.0,312.0,15.0,915.0,35.0,1.0,0.0,3.0,17.0,Residencial urbano,Urbano,"-68,84926172","-32,87057789",906,1.0
I834,500070710.0,Intersercción,831.0,297.0,49.0,138.0,160.0,34.0,134.0,34.0,217.0,30.0,78.0,258.0,16.0,775.0,36.0,4.0,0.0,1.0,28.0,Residencial urbano,Urbano,"-68,83811738","-32,87056396",907,1.0
I835,500071007.0,Intersercción,612.0,241.0,27.0,125.0,81.0,19.0,111.0,29.0,172.0,28.0,85.0,117.0,10.0,553.0,27.0,0.0,1.0,7.0,2.0,Residencial urbano,Urbano,"-68,86067575","-32,86964773",908,1.0
I836,500071109.0,Intersercción,676.0,230.0,15.0,76.0,146.0,20.0,88.0,3.0,151.0,30.0,73.0,270.0,14.0,639.0,17.0,0.0,0.0,0.0,5.0,Residencial urbano,Urbano,"-68,8570937","-32,87061413",909,0.0
I837,500071011.0,Intersercción,745.0,188.0,18.0,213.0,55.0,29.0,317.0,36.0,201.0,20.0,20.0,22.0,1.0,626.0,58.0,20.0,0.0,4.0,1.0,Residencial urbano,Urbano,"-68,86594077","-32,87064196",910,1.0
I838,500070707.0,Intersercción,666.0,234.0,18.0,91.0,115.0,12.0,81.0,39.0,165.0,42.0,81.0,200.0,13.0,625.0,14.0,1.0,0.0,0.0,20.0,Residencial urbano,Urbano,"-68,84219892","-32,87061426",911,0.0
I839,500070208.0,Intersercción,585.0,209.0,17.0,90.0,88.0,12.0,91.0,36.0,148.0,25.0,84.0,159.0,6.0,556.0,11.0,2.0,0.0,0.0,36.0,Residencial urbano,Urbano,"-68,83276417","-32,87060201",912,0.0
I840,500071007.0,Intersercción,612.0,241.0,27.0,125.0,81.0,19.0,111.0,29.0,172.0,28.0,85.0,117.0,10.0,553.0,27.0,0.0,1.0,7.0,2.0,Residencial urbano,Urbano,"-68,8602891","-32,86970114",913,1.0
I842,500071109.0,Intersercción,676.0,230.0,15.0,76.0,146.0,20.0,88.0,3.0,151.0,30.0,73.0,270.0,14.0,639.0,17.0,0.0,0.0,0.0,4.0,Residencial urbano,Urbano,"-68,85778813","-32,87066903",915,0.0
I843,500071019.0,Intersercción,1190.0,351.0,23.0,208.0,113.0,43.0,76.0,103.0,141.0,61.0,93.0,576.0,66.0,1120.0,44.0,0.0,66.0,3.0,1.0,Residencial suburbano,Interfaz,"-68,88372472","-32,87073793",916,1.0
I844,500070707.0,Intersercción,666.0,234.0,18.0,91.0,115.0,12.0,81.0,39.0,165.0,42.0,81.0,200.0,13.0,625.0,14.0,1.0,0.0,0.0,27.0,Residencial urbano,Urbano,"-68,84089529","-32,8706577",917,0.0
I845,500070710.0,Intersercción,831.0,297.0,49.0,138.0,160.0,34.0,134.0,34.0,217.0,30.0,78.0,258.0,16.0,775.0,36.0,4.0,0.0,1.0,35.0,Residencial urbano,Urbano,"-68,83945279","-32,87067389",918,1.0
I846,500071010.0,Intersercción,1376.0,332.0,67.0,429.0,105.0,73.0,613.0,68.0,359.0,48.0,22.0,30.0,0.0,1157.0,116.0,20.0,0.0,8.0,1.0,Residencial urbano,Urbano,"-68,86786395","-32,87071614",919,1.0
I847,500071007.0,Intersercción,612.0,241.0,27.0,125.0,81.0,19.0,111.0,29.0,172.0,28.0,85.0,117.0,10.0,553.0,27.0,0.0,1.0,7.0,2.0,Residencial urbano,Urbano,"-68,85988627","-32,8697493",920,1.0
I848,500071007.0,Intersercción,612.0,241.0,27.0,125.0,81.0,19.0,111.0,29.0,172.0,28.0,85.0,117.0,10.0,553.0,27.0,0.0,1.0,7.0,2.0,Residencial urbano,Urbano,"-68,86004521","-32,87069002",921,1.0
I849,500071007.0,Intersercción,612.0,241.0,27.0,125.0,81.0,19.0,111.0,29.0,172.0,28.0,85.0,117.0,10.0,553.0,27.0,0.0,1.0,7.0,3.0,Residencial urbano,Urbano,"-68,85831137","-32,87071486",922,1.0
I850,500070707.0,Intersercción,666.0,234.0,18.0,91.0,115.0,12.0,81.0,39.0,165.0,42.0,81.0,200.0,13.0,625.0,14.0,1.0,0.0,0.0,35.0,Residencial urbano,Urbano,"-68,83973058","-32,87068326",923,0.0
I851,500070707.0,Intersercción,666.0,234.0,18.0,91.0,115.0,12.0,81.0,39.0,165.0,42.0,81.0,200.0,13.0,625.0,14.0,1.0,0.0,0.0,35.0,Residencial urbano,Urbano,"-68,83974125","-32,87069229",924,0.0
I852,500071007.0,Intersercción,612.0,241.0,27.0,125.0,81.0,19.0,111.0,29.0,172.0,28.0,85.0,117.0,10.0,553.0,27.0,0.0,1.0,7.0,5.0,Residencial urbano,Urbano,"-68,85911152","-32,86984191",925,1.0
I853,500071007.0,Intersercción,612.0,241.0,27.0,125.0,81.0,19.0,111.0,29.0,172.0,28.0,85.0,117.0,10.0,553.0,27.0,0.0,1.0,7.0,2.0,Residencial urbano,Urbano,"-68,85926514","-32,87080947",926,1.0
I854,500070204.0,Intersercción,876.0,287.0,39.0,157.0,125.0,23.0,229.0,59.0,261.0,57.0,55.0,130.0,8.0,810.0,35.0,3.0,0.0,1.0,4.0,Residencial urbano,Urbano,"-68,81919936","-32,87075446",927,1.0
I855,500071019.0,Intersercción,1190.0,351.0,23.0,208.0,113.0,43.0,76.0,103.0,141.0,61.0,93.0,576.0,66.0,1120.0,44.0,0.0,66.0,3.0,2.0,Residencial suburbano,Interfaz,"-68,88282262","-32,87089335",928,1.0
I856,500071019.0,Intersercción,1190.0,351.0,23.0,208.0,113.0,43.0,76.0,103.0,141.0,61.0,93.0,576.0,66.0,1120.0,44.0,0.0,66.0,3.0,2.0,Residencial suburbano,Interfaz,"-68,88284503","-32,87068329",929,1.0
I857,500071010.0,Intersercción,1376.0,332.0,67.0,429.0,105.0,73.0,613.0,68.0,359.0,48.0,22.0,30.0,0.0,1157.0,116.0,20.0,0.0,8.0,1.0,Residencial urbano,Urbano,"-68,86841931","-32,87088805",930,1.0
I859,500071019.0,Intersercción,1190.0,351.0,23.0,208.0,113.0,43.0,76.0,103.0,141.0,61.0,93.0,576.0,66.0,1120.0,44.0,0.0,66.0,3.0,0.0,Residencial suburbano,Interfaz,"-68,8855258","-32,87098603",932,1.0
I860,500071019.0,Intersercción,1190.0,351.0,23.0,208.0,113.0,43.0,76.0,103.0,141.0,61.0,93.0,576.0,66.0,1120.0,44.0,0.0,66.0,3.0,0.0,Residencial suburbano,Interfaz,"-68,88553485","-32,87101816",933,1.0
I861,500071019.0,Intersercción,1190.0,351.0,23.0,208.0,113.0,43.0,76.0,103.0,141.0,61.0,93.0,576.0,66.0,1120.0,44.0,0.0,66.0,3.0,0.0,Residencial suburbano,Interfaz,"-68,88553011","-32,87101912",934,1.0
I862,500071001.0,Intersercción,1179.0,326.0,30.0,213.0,85.0,43.0,95.0,94.0,138.0,71.0,86.0,549.0,67.0,1106.0,41.0,0.0,71.0,11.0,0.0,Residencial suburbano,Interfaz,"-68,89181923","-32,87100064",935,1.0
I863,500071001.0,Intersercción,1179.0,326.0,30.0,213.0,85.0,43.0,95.0,94.0,138.0,71.0,86.0,549.0,67.0,1106.0,41.0,0.0,71.0,11.0,0.0,Residencial suburbano,Interfaz,"-68,89165208","-32,87040887",936,1.0
I864,500070206.0,Intersercción,1053.0,354.0,38.0,231.0,145.0,37.0,261.0,66.0,290.0,44.0,118.0,170.0,8.0,965.0,43.0,5.0,0.0,2.0,16.0,Residencial urbano,Urbano,"-68,82917327","-32,87100291",937,1.0
I865,500071010.0,Intersercción,1376.0,332.0,67.0,429.0,105.0,73.0,613.0,68.0,359.0,48.0,22.0,30.0,0.0,1157.0,116.0,20.0,0.0,8.0,1.0,Residencial urbano,Urbano,"-68,86898535","-32,87106898",938,1.0
I871,500071001.0,Intersercción,1179.0,326.0,30.0,213.0,85.0,43.0,95.0,94.0,138.0,71.0,86.0,549.0,67.0,1106.0,41.0,0.0,71.0,11.0,1.0,Residencial suburbano,Interfaz,"-68,89487611","-32,86975756",944,1.0
